매장명,주소
KAIST 서울캠퍼스,서울 동대문구 회기로 85
KWU콘코디아 국제대학교,서울 성동구 성수일로8길 5 서울숲 SK V1 타워 제A동 407호
가톨릭대학교 강학관,서울 종로구 창경궁로 296-12
감리교신학대학교,서울 서대문구 독립문로 56
개신대학원대학교,서울 강북구 도봉로 235
건국대학교 서울캠퍼스,서울 광진구 능동로 120
경기대학교 서울캠퍼스,서울 서대문구 경기대로9길 24
경남대학교 극동문제연구소,서울 종로구 북촌로15길 2
경복대학교 서울산학협력거점실습지원센터,서울 동대문구 왕산로 6
경희대학교 서울캠퍼스,서울 동대문구 경희대로 26
고려대학교 서울캠퍼스,서울 성북구 안암로 145
고려사이버대학교 계동캠퍼스,서울 종로구 북촌로 106
국민대학교,서울 성북구 정릉로 77
덕성여자대학교,서울 도봉구 삼양로144길 33
도봉 덕성여자대학교 전기차충전소,서울 도봉구 삼양로144길 33 약학관 지하 주차장
도서출판 대학서림,서울 종로구 혜화로2길 8
도서출판 대학서림,서울 종로구 혜화로2길 8
동경국제대학부속일본어학교 한국사무소,서울 종로구 새문안로 91 4층
동경국제대학부속일본어학교 한국사무소,서울 종로구 새문안로 91 4층
동국 대학교 전통 사찰음식연구소,서울 중구 필동로1길 30 동국대학교 학림관 101호
동국대학교 K학술확산연구소,서울 중구 퇴계로36길 2
동국대학교 건강증진센터,서울 중구 필동로1길 30 본관 2층
동국대학교 건설관리팀,서울 중구 필동로1길 30
동국대학교 경영관,서울 중구 필동로1길 30
동국대학교 경영전문대학원,서울 중구 필동로1길 30
동국대학교 경영학과,서울 중구 필동로1길 30
동국대학교 경찰사법대학원,서울 중구 필동로1길 30 혜화관 2층
동국대학교 경찰행정학과,서울 중구 필동로1길 30 사회과학관 3층
동국대학교 계산관A,서울 중구 필동로1길 30
동국대학교 계산관B,서울 중구 필동로1길 30
동국대학교 공과대학,서울 중구 필동로1길 30
동국대학교 과학관,서울 중구 필동로1길 30
동국대학교 교수학습개발센터,서울 중구 서애로3길 22
동국대학교 교육대학원,서울 중구 필동로1길 30
동국대학교 교육학과,서울 중구 필동로1길 30
동국대학교 국제교류팀,서울 중구 서애로3길 22
동국대학교 국제선센터,서울 중구 필동로1길 30 문화관 3층
동국대학교 국제어학원,서울 중구 필동로1길 30
동국대학교 국제정보대학원,서울 중구 필동로1길 30
동국대학교 금강관,서울 중구 필동로1길 40
동국대학교 남산학사,서울 중구 필동로1길 30
동국대학교 다향관,서울 중구 필동로1길 30
동국대학교 대외교류연구원,서울 중구 필동로1길 30 계산관B동 204호
동국대학교 대운동장,서울 중구 필동로1길 30
동국대학교 대학스포츠실,서울 중구 필동로1길 30
동국대학교 대학원,서울 중구 필동로1길 30
동국대학교 동국역경원,서울 중구 퇴계로36길 2 동국대학교 충무로영상센터 본관 204호
동국대학교 듀이카,서울 중구 필동로1길 30 반야관 1층
동국대학교 로터스관(예정),서울 중구 동호로 273
동국대학교 만해관,서울 중구 필동로1길 40
동국대학교 만해광장,서울 중구 필동로1길 30
동국대학교 명예의전당,서울 중구 필동로1길 30
동국대학교 명진관,서울 중구 필동로1길 40
동국대학교 문과대학,서울 중구 서애로3길 22
동국대학교 문구점,서울 중구 필동로1길 30
동국대학교 문화관,서울 중구 필동로1길 30
동국대학교 문화예술대학원,서울 중구 필동로1길 30
동국대학교 문화학술원,서울 중구 필동로1길 30 계산관 202호
동국대학교 미래융합교육원,서울 중구 필동로1길 30 동국대학교 학술관 1층
동국대학교 미래융합대학,서울 중구 필동로1길 30 동국대학교
동국대학교 박물관,서울 중구 필동로1길 30
동국대학교 반야관,서울 중구 필동로1길 30
동국대학교 백상원,서울 강북구 화계사길 68
동국대학교 법과대학,서울 중구 필동로1길 30
동국대학교 법무대학원,서울 중구 필동로1길 30
동국대학교 법학관,서울 중구 필동로1길 30
동국대학교 불교대학원,서울 중구 필동로1길 30
동국대학교 불교대학원총동창회,서울 종로구 삼일대로30길 21 1113호
동국대학교 불교대학원총동창회,서울 종로구 삼일대로30길 21 1113호
동국대학교 불교문화연구원,서울 중구 퇴계로36길 2 충무로영상센터 본관 305호
동국대학교 불교학술원,서울 중구 퇴계로36길 2 영상센터 본관동 204호
동국대학교 사범대학 부속고등학교,서울 동대문구 장안벚꽃로 201
동국대학교 사범대학 부속고등학교 동국천문대,서울 동대문구 장안벚꽃로 201
동국대학교 사범대학 부속고등학교 정문,서울 동대문구 장안벚꽃로 201
동국대학교 사범대학 부속고등학교 후문,서울 동대문구 장안벚꽃로 201
동국대학교 사범대학 부속여자고등학교,서울 광진구 광나루로36길 47
동국대학교 사범대학부속 여자고등학교 교무실,서울 광진구 광나루로36길 47
동국대학교 사범대학부속 여자고등학교 행정실,서울 광진구 광나루로36길 47
동국대학교 사범대학부속여자중학교,서울 광진구 광나루로36길 47
동국대학교 사진관,서울 중구 필동로1길 30
동국대학교 사회과학관,서울 중구 필동로1길 30
동국대학교 사회과학대학 법학생활관,서울 중구 필동로1길 30
동국대학교 산학협력선도대학 육성사업단,서울 중구 필동로1길 30 동국대학교 신공학관 7123호
동국대학교 산학협력센터,서울 중구 퇴계로36길 2
동국대학교 샘물안경원,서울 중구 필동로1길 30 다향관 1층
동국대학교 서울캠퍼스,서울 중구 필동로1길 30
동국대학교 서울캠퍼스 본관,서울 중구 필동로1길 30
동국대학교 서울캠퍼스 불교대학,서울 중구 필동로1길 30 B165호
동국대학교 서울캠퍼스 산학협력단,서울 중구 필동로1길 30 본관 2층
동국대학교 서울캠퍼스 상록원,서울 중구 필동로1길 30 3층
동국대학교 서울캠퍼스 이해랑예술극장,서울 중구 필동로1길 30
동국대학교 서울캠퍼스 입학처,서울 중구 필동로1길 30 본관 1층
동국대학교 서울캠퍼스 정문,서울 중구 필동로1길 30
동국대학교 서울캠퍼스 평생교육원,서울 중구 필동로1길 30 학술관 1층
동국대학교 서울캠퍼스 필동관,서울 중구 서애로3길 25
동국대학교 서울캠퍼스 혜화문,서울 중구 필동로1길 30
동국대학교 서울캠퍼스 후문,서울 중구 필동로1길 30
동국대학교 소비자생활협동조합,서울 중구 필동로1길 30
동국대학교 신공학관,서울 중구 필동로1길 30
동국대학교 실용음악학부,서울 중구 필동로1길 30 동국대학교 학술관 1층
동국대학교 언론정보대학원,서울 중구 필동로1길 30 동국대학교 경영관 2층 L202호
동국대학교 역량개발팀,서울 중구 필동로1길 30 본관 3층
동국대학교 연구관리팀,서울 중구 필동로1길 30
동국대학교 영상대학원,서울 중구 필동로1길 30 혜화별관
동국대학교 영화영상학과,서울 중구 필동로1길 30
동국대학교 우편취급국,서울 중구 필동로1길 40 동국대학교 명진관 지하1층
동국대학교 원흥관1,서울 중구 필동로1길 30
동국대학교 원흥관2,서울 중구 필동로1길 42-1
동국대학교 원흥별관,서울 중구 필동로1길 42-1
동국대학교 융합소프트웨어교육원,서울 중구 필동로1길 30 원흥관 341호
동국대학교 의료기기산업특성화대학원,서울 중구 필동로1길 30 혜화관 4층
동국대학교 이해랑문화예술극장,서울 중구 필동로1길 30
동국대학교 인권센터,서울 중구 필동로1길 30 본관 2층
동국대학교 일반대학원총학생회,서울 중구 필동로1길 30 학술관 지하1층
동국대학교 일본학연구소,서울 중구 필동로1길 30 만해관 B06호
동국대학교 재무팀,서울 중구 필동로1길 30
동국대학교 정각원,서울 중구 필동로1길 30
동국대학교 정보문화관P,서울 중구 필동로1길 30
동국대학교 정보문화관Q,서울 중구 필동로1길 40
동국대학교 중앙도서관,서울 중구 필동로1길 30
동국대학교 지하주차장,서울 중구 필동로1길 30
동국대학교 참사랑봉사단,서울 중구 필동로1길 30
동국대학교 창업기술원,서울 중구 퇴계로36길 2 충무로관 본관 802호
동국대학교 창업보육센터,서울 중구 퇴계로36길 2 충무로관 본관 10층
동국대학교 체육관,서울 중구 필동로1길 30
동국대학교 총동창회,서울 종로구 인사동7길 12 백상빌딩 302호
동국대학교 총동창회,서울 종로구 인사동7길 12 백상빌딩 302호
동국대학교 출판문화원,서울 중구 퇴계로36길 2 신관 105호
동국대학교 충무로영상센터,서울 중구 퇴계로36길 2
동국대학교 충무로영상센터 주차장,서울 중구 퇴계로36길 2
동국대학교 충무학사,서울 중구 퇴계로36길 2
동국대학교 취업지원센터,서울 중구 필동로1길 30
동국대학교 테솔,서울 중구 필동로1길 30
동국대학교 평생교육원음악학,서울 중구 필동로1길 30
동국대학교 학림관,서울 중구 필동로1길 30
동국대학교 학생회관,서울 중구 필동로1길 30
동국대학교 학술관,서울 중구 필동로1길 30
동국대학교 학술정보관리팀,서울 중구 필동로1길 30 중앙도서관
동국대학교 행정대학원,서울 중구 필동로1길 30
동국대학교 혜화관,서울 중구 필동로1길 30
동국대학교 혜화별관,서울 중구 필동로1길 30
동국대학교사범대학 부속중학교,서울 동대문구 장안벚꽃로 201
동국대학교사범대학부속고등학교 교무실,서울 동대문구 장안벚꽃로 201
동국대학교사범대학부속고등학교 행정실,서울 동대문구 장안벚꽃로 201
동국대학교사범대학부속중학교 교무실,서울 동대문구 장안벚꽃로 201
동국대학교사범대학부속중학교 행정실,서울 동대문구 장안벚꽃로 201
동국대학교석림회,서울 종로구 우정국로 67 대한불교조계종 중앙신도회관 3층
동국대학교석림회,서울 종로구 우정국로 67 대한불교조계종 중앙신도회관 3층
동국대학교앞교차로,서울 중구 장충동2가
동국대학교예비군연대,서울 중구 필동로1길 30
동덕대학교공연예술센터 지상1층,
동덕대학교공연예술센터 지상1층,
동덕여자대학교,서울 성북구 화랑로13길 60
동덕여자대학교 100주년기념관,서울 성북구 화랑로13길 59
동덕여자대학교 공연예술대학원,서울 성북구 화랑로13길 60
동덕여자대학교 공연예술센터,서울 종로구 동숭길 126
동덕여자대학교 공연예술센터,서울 종로구 동숭길 126
동덕여자대학교 공연예술센터 신관,서울 종로구 동숭길 134
동덕여자대학교 공연예술센터 신관,서울 종로구 동숭길 134
동덕여자대학교 교육대학원,서울 성북구 화랑로13길 60
동덕여자대학교 구내안경,서울 성북구 화랑로13길 60
동덕여자대학교 동인관,서울 성북구 화랑로13길 60
동덕여자대학교 디자인대학원,서울 성북구 화랑로13길 60
동덕여자대학교 목화관,서울 성북구 화랑로13길 60
동덕여자대학교 문화산업예술대학원,서울 성북구 화랑로13길 60
동덕여자대학교 박물관,서울 성북구 화랑로13길 60 여성학센터 4
동덕여자대학교 백주년기념관,서울 성북구 화랑로13길 59
동덕여자대학교 본관,서울 성북구 화랑로13길 60
동덕여자대학교 숭인관,서울 성북구 화랑로13길 60
동덕여자대학교 약학관,서울 성북구 화랑로13길 60
동덕여자대학교 예지관,서울 성북구 화랑로13길 60
동덕여자대학교 운동장,서울 성북구 화랑로13길 60
동덕여자대학교 율동기념음악관,서울 성북구 화랑로13길 60
동덕여자대학교 인덕관,서울 성북구 화랑로13길 60
동덕여자대학교 인문관,서울 성북구 화랑로13길 60
동덕여자대학교 입학처,서울 성북구 화랑로13길 60
동덕여자대학교 제2생활관,서울 성북구 종암로 123
동덕여자대학교 주차장,서울 성북구 화랑로13길 60
동덕여자대학교 주차장,서울 성북구 화랑로13길 59
동덕여자대학교 평생교육원,서울 성북구 화랑로13길 60 인덕관 402호
동덕여자대학교 학생관,서울 성북구 화랑로13길 60
동덕여자대학교부설방과후교실,서울 강북구 인수봉로 36
동덕여자대학교부속유치원,서울 성북구 장월로1가길 9
동방문화대학원대학교,서울 성북구 성북로28길 60
동방문화대학원대학교 미래예측학과,서울 성북구 성북로28길 60
동방문화대학원대학교 정문,서울 성북구 성북로28길 60
동방문화대학원대학교 평생교육원,서울 성북구 성북로28길 60
동방문화대학원대학교 후문,서울 성북구 성북로28길 60
동방불교대학,서울 종로구 율곡로1길 31 1층
동방불교대학,서울 종로구 율곡로1길 31 1층
동부대학약국,서울 동대문구 무학로 122 1층
동산불교대학,서울 종로구 우정국로 45-11
동산불교대학,서울 종로구 우정국로 45-11
돼지대학교 합정점,서울 마포구 독막로 15 지하1층
디지털 서울문화예술대학교 평생교육원,서울 서대문구 통일로37길 60
디지털서울문화예술대학교 국제언어교육원,서울 서대문구 통일로37길 60
디지털서울문화예술대학교 서울캠퍼스,서울 서대문구 통일로37길 60
떡볶이대학교,서울 용산구 만리재로 138-1 1층
르꼬르동블루 숙명아카데미,서울 용산구 청파로47길 99 사회교육관 7층
마라대학,서울 동대문구 회기로 192 2층
메디팜 수유대학약국,서울 강북구 삼양로 433 삼원빌딩 1층
명지대학교 MCC관,서울 서대문구 거북골로 34
명지대학교 경영대학,서울 서대문구 거북골로 34
명지대학교 경영대학원,서울 서대문구 거북골로 34
명지대학교 교육대학원,서울 서대문구 거북골로 34
명지대학교 교회,서울 서대문구 가좌로 117
명지대학교 구내문구,서울 서대문구 가좌로 134
명지대학교 구내복사,서울 서대문구 거북골로 34
명지대학교 국제관,서울 서대문구 거북골로 34
명지대학교 기록정보과학 전문대학원,서울 서대문구 거북골로 34 경상관 6층
명지대학교 대학본부,서울 서대문구 거북골로 34
명지대학교 대학원,서울 서대문구 거북골로 34 경상관 6층
명지대학교 도서관 대여소,서울 서대문구 거북골로 34
명지대학교 문화예술대학원,서울 서대문구 거북골로 34
명지대학교 미래관,서울 서대문구 거북골로 34
명지대학교 미래융합대학,서울 서대문구 거북골로 34 미래관
명지대학교 방목학술정보관,서울 서대문구 거북골로 34
명지대학교 법과대학,서울 서대문구 거북골로 34 본관6층 S1611호
명지대학교 부동산대학원,서울 서대문구 거북골로 34 MCC베리타스홀 3층
명지대학교 사회과학대학,서울 서대문구 거북골로 34
명지대학교 사회교육원,서울 서대문구 거북골로 34
명지대학교 산업대학원,서울 서대문구 거북골로 34 경상관 6층 4605호
명지대학교 생활관,서울 서대문구 거북골로 34
명지대학교 실용음악과,서울 서대문구 거북골로 34 사회교육원 2층
명지대학교 안경원,서울 서대문구 거북골로 34
명지대학교 예술종합원뮤지컬과,서울 서대문구 거북골로 34 명지대학교 인문캠퍼스 별관 4층 3403-2호 명지대학교 사회교육원
명지대학교 인문대학,서울 서대문구 거북골로 34
명지대학교 인문캠퍼스,서울 서대문구 거북골로 34
명지대학교 인문캠퍼스 MMC관 지하주차장,서울 서대문구 거북골로 34
명지대학교 인문캠퍼스 농구장,서울 서대문구 거북골로 34 Mcc관 3층
명지대학교 인문캠퍼스 대운동장,서울 서대문구 거북골로 34 Mcc관 3층
명지대학교 인문캠퍼스 출판부,서울 서대문구 거북골로 34 방목학술관 2층
명지대학교 인문캠퍼스 행정동 지하주차장,서울 서대문구 거북골로 34
명지대학교 입구,서울 서대문구 거북골로 34
명지대학교 입학처,서울 서대문구 거북골로 34
명지대학교 종합관,서울 서대문구 거북골로 34
명지대학교 통합치료대학원,서울 서대문구 거북골로 34 경상관 4605호
명지대학교 특수대학원,서울 서대문구 거북골로 34
명지대학교 학생식당,서울 서대문구 거북골로 34
명지대학교 학생회관,서울 서대문구 거북골로 34
명지대학교 행정학과,서울 서대문구 거북골로 34 본관 6층
명지대학교어린이집,서울 서대문구 거북골로 34 명지대학교 인문캠퍼스 별관
명지대학교예비군연대,서울 서대문구 거북골로 34
명지대학교우편취급국,서울 서대문구 거북골로 34 학생회관 1층
명지전문대학,서울 서대문구 가좌로 134
명지전문대학 골프연습장,서울 서대문구 가좌로 134 예체능관 지하2층
명지전문대학 공학관,서울 서대문구 가좌로 134
명지전문대학 본관,서울 서대문구 가좌로 134
명지전문대학 사회교육관,서울 서대문구 가좌로 134
명지전문대학 생활관,서울 서대문구 명지2길 45
명지전문대학 운동장,서울 서대문구 가좌로 134
명지전문대학 주차장,서울 서대문구 가좌로 134
명지전문대학 체육관,서울 서대문구 가좌로 134
명지전문대학 평생교육원,서울 서대문구 가좌로 134 본관316호
명지전문대학_01 전기차충전소,서울 서대문구 가좌로 134
명지전문대학교 정문 앞 대여소,서울 서대문구 가좌로 134
명지전문대학부속명지유치원,서울 서대문구 명지2길 37
미국남태평양대학교 한국사무소,서울 서대문구 통일로 127
미국동양학대학교 한국경영지원회,서울 종로구 인사동7길 33
미국동양학대학교 한국경영지원회,서울 종로구 인사동7길 33
미국콩코디아국제대학교 한국사무국,서울 종로구 평창문화로 75 글로리아타운 402호
미국콩코디아국제대학교 한국사무국,서울 종로구 평창문화로 75 글로리아타운 402호
미드웨스트대학교 서울사무국,서울 종로구 대학로 19
미드웨스트대학교 서울사무국,서울 종로구 대학로 19
미용대학,서울 광진구 뚝섬로35길 9
반지대학 명동캠퍼스,서울 중구 명동2길 52 대용빌딩 4층
반지대학 홍대본점,서울 마포구 잔다리로 7 4층
방송대학출판부 직영서점,서울 성동구 아차산로 12
방송통신대학교 본부 (완속충전기) 전기차충전소,서울 종로구 대학로 86
방송통신대학교 본부 (완속충전기) 전기차충전소,서울 종로구 대학로 86
방송통신대학교 서울지역대학 (완속충전기) 전기차충전소,서울 성동구 아차산로 12 지하 1층 주차장 죄측
방송통신대학교 전기차충전소,서울 종로구 대학로 86
방송통신대학교 전기차충전소,서울 종로구 대학로 86
배재대학교 학술지원센터,서울 중구 서소문로11길 19
배화여자대학교,서울 종로구 필운대로1길 34
배화여자대학교,서울 종로구 필운대로1길 34
배화여자대학교 경영과,서울 종로구 필운대로1길 34
배화여자대학교 경영과,서울 종로구 필운대로1길 34
배화여자대학교 교무처,서울 종로구 필운대로1길 34
배화여자대학교 교무처,서울 종로구 필운대로1길 34
배화여자대학교 국제무역과,서울 종로구 필운대로1길 34
배화여자대학교 국제무역과,서울 종로구 필운대로1길 34
배화여자대학교 기념관,서울 종로구 필운대로1길 34
배화여자대학교 기념관,서울 종로구 필운대로1길 34
배화여자대학교 대강당,서울 종로구 필운대로1길 34
배화여자대학교 대강당,서울 종로구 필운대로1길 34
배화여자대학교 도서관,서울 종로구 필운대로1길 34
배화여자대학교 도서관,서울 종로구 필운대로1길 34
배화여자대학교 부속 배화유치원,서울 종로구 필운대로1길 34
배화여자대학교 부속 배화유치원,서울 종로구 필운대로1길 34
배화여자대학교 비서행정과,서울 종로구 필운대로1길 34
배화여자대학교 비서행정과,서울 종로구 필운대로1길 34
배화여자대학교 산학협력단,서울 종로구 필운대로1길 34 배화여자대학교 기념관 지하1층
배화여자대학교 산학협력단,서울 종로구 필운대로1길 34 배화여자대학교 기념관 지하1층
배화여자대학교 산학협력처,서울 종로구 필운대로1길 34
배화여자대학교 산학협력처,서울 종로구 필운대로1길 34
배화여자대학교 식품영양과,서울 종로구 필운대로1길 34 복지관 4213호
배화여자대학교 식품영양과,서울 종로구 필운대로1길 34 복지관 4213호
배화여자대학교 야간당직실,서울 종로구 필운대로1길 34
배화여자대학교 야간당직실,서울 종로구 필운대로1길 34
배화여자대학교 영어통번역과,서울 종로구 필운대로1길 34
배화여자대학교 영어통번역과,서울 종로구 필운대로1길 34
배화여자대학교 운동장,서울 종로구 필운대로1길 34
배화여자대학교 운동장,서울 종로구 필운대로1길 34
배화여자대학교 원격평생교육원,서울 종로구 필운대로1길 34
배화여자대학교 원격평생교육원,서울 종로구 필운대로1길 34
배화여자대학교 유아교육과,서울 종로구 필운대로1길 34 복지관 2층 4215호
배화여자대학교 유아교육과,서울 종로구 필운대로1길 34 복지관 2층 4215호
배화여자대학교 의상디자인과,서울 종로구 필운대로1길 34
배화여자대학교 의상디자인과,서울 종로구 필운대로1길 34
배화여자대학교 일어통번역과,서울 종로구 필운대로1길 34
배화여자대학교 일어통번역과,서울 종로구 필운대로1길 34
배화여자대학교 전기차충전소,서울 종로구 필운대로1길 34 배화여자대학교
배화여자대학교 전기차충전소,서울 종로구 필운대로1길 34 배화여자대학교
배화여자대학교 전통조리과,서울 종로구 필운대로1길 34 복지관 2층 4219호
배화여자대학교 전통조리과,서울 종로구 필운대로1길 34 복지관 2층 4219호
배화여자대학교 정심관,서울 종로구 필운대로1길 34
배화여자대학교 정심관,서울 종로구 필운대로1길 34
배화여자대학교 주차장,서울 종로구 필운대로1길 34
배화여자대학교 주차장,서울 종로구 필운대로1길 34
배화여자대학교 중국어통번역과,서울 종로구 필운대로1길 34
배화여자대학교 중국어통번역과,서울 종로구 필운대로1길 34
배화여자대학교 총무부,서울 종로구 필운대로1길 34
배화여자대학교 총무부,서울 종로구 필운대로1길 34
배화여자대학교 총학생회실,서울 종로구 필운대로1길 34
배화여자대학교 총학생회실,서울 종로구 필운대로1길 34
배화여자대학교 컴퓨터정보과,서울 종로구 필운대로1길 34
배화여자대학교 컴퓨터정보과,서울 종로구 필운대로1길 34
배화여자대학교 테니스장,서울 종로구 필운동 1-1
배화여자대학교 테니스장,서울 종로구 필운동 1-1
배화여자대학교 팔각정,서울 종로구 필운대로1길 55
배화여자대학교 팔각정,서울 종로구 필운대로1길 55
배화여자대학교 패션산업과,서울 종로구 필운대로1길 34
배화여자대학교 패션산업과,서울 종로구 필운대로1길 34
배화여자대학교 평생교육원,서울 종로구 필운대로1길 34
배화여자대학교 평생교육원,서울 종로구 필운대로1길 34
배화여자대학교 필운관,서울 종로구 필운대로1길 34
배화여자대학교 필운관,서울 종로구 필운대로1길 34
북갤러리,서울 종로구 성균관로 25-2 성균관대학교 경영관 지하3층
북갤러리,서울 종로구 성균관로 25-2 성균관대학교 경영관 지하3층
북경어언대학교,서울 서대문구 명물길 62 오시리스타워 8층
북한대학원대학교,서울 종로구 북촌로15길 2
북한대학원대학교,서울 종로구 북촌로15길 2
북한대학원대학교산학협력단,서울 종로구 북촌로15길 2
북한대학원대학교산학협력단,서울 종로구 북촌로15길 2
불교대학총동문회종교단체,서울 종로구 우정국로 45-19
불교대학총동문회종교단체,서울 종로구 우정국로 45-19
사이버노동대학,서울 용산구 원효로 69 신라면옥 3층
사이버한국외국어대학교,서울 동대문구 이문로 107 604호
사이버한국외국어대학교 TESOL대학원,서울 동대문구 이문로 107
산타모니카대학 한국교육원,서울 광진구 능동로 239
삶을 위한 교사대학 협동조합,서울 마포구 성미산로3나길 6
삼육보건대학교,서울 동대문구 망우로 82
삼육보건대학교 A관,서울 동대문구 망우로 82
삼육보건대학교 H관,서울 동대문구 망우로 82
삼육보건대학교 과학관,서울 동대문구 망우로 82
삼육보건대학교 노인케어창업과,서울 동대문구 망우로 82 본관 H502호
삼육보건대학교 도서관,서울 동대문구 망우로 82
삼육보건대학교 도서관백송,서울 동대문구 망우로 82
삼육보건대학교 본관,서울 동대문구 망우로 82
삼육보건대학교 사이버지식교육원,서울 동대문구 망우로 82 H관 126호
삼육보건대학교 사택,서울 동대문구 망우로 82
삼육보건대학교 사회복지현장실습센터,서울 동대문구 망우로 82 삼육보건대학교 과학관 206호
삼육보건대학교 아동보육과,서울 동대문구 망우로 82 본관 H502호
삼육보건대학교 에덴동산,서울 동대문구 망우로 82
삼육보건대학교 주차장,서울 동대문구 망우로 82
삼육보건대학교 총학생회실,서울 동대문구 망우로 82 본관 SB304호
삼육보건대학교 학생회관,서울 동대문구 망우로 82
삼육보건대학교_01 전기차충전소,서울 동대문구 망우로 82
상명대학교 가정관,서울 종로구 홍지문2길 20
상명대학교 가정관,서울 종로구 홍지문2길 20
상명대학교 감성콘텐츠기술연구소,서울 종로구 홍지문2길 20 제1공학관 106호
상명대학교 감성콘텐츠기술연구소,서울 종로구 홍지문2길 20 제1공학관 106호
상명대학교 경영경제대학관 밀레니엄관,서울 종로구 홍지문2길 20
상명대학교 경영경제대학관 밀레니엄관,서울 종로구 홍지문2길 20
상명대학교 경영대학원,서울 종로구 홍지문2길 20 대학본부 J417
상명대학교 경영대학원,서울 종로구 홍지문2길 20 대학본부 J417
상명대학교 골프연습장,서울 종로구 홍지문2길 20
상명대학교 골프연습장,서울 종로구 홍지문2길 20
상명대학교 교육대학원,서울 종로구 홍지문2길 20
상명대학교 교육대학원,서울 종로구 홍지문2길 20
상명대학교 국제언어문화교육원,서울 종로구 동숭길 133
상명대학교 국제언어문화교육원,서울 종로구 동숭길 133
상명대학교 글로벌문화예술교육연구소,서울 종로구 홍지문2길 20 상명대학교 미래백년관 317호
상명대학교 글로벌문화예술교육연구소,서울 종로구 홍지문2길 20 상명대학교 미래백년관 317호
상명대학교 농구장,서울 종로구 홍지문2길 20
상명대학교 농구장,서울 종로구 홍지문2길 20
상명대학교 대강당,서울 종로구 홍지문2길 20
상명대학교 대강당,서울 종로구 홍지문2길 20
상명대학교 대학본부,서울 종로구 홍지문2길 20
상명대학교 대학본부,서울 종로구 홍지문2길 20
상명대학교 디지털미디어대학원,서울 종로구 홍지동 32-1
상명대학교 디지털미디어대학원,서울 종로구 홍지동 32-1
상명대학교 문화기술대학원,서울 종로구 홍지문2길 20
상명대학교 문화기술대학원,서울 종로구 홍지문2길 20
상명대학교 문화예술관,서울 종로구 홍지문2길 20
상명대학교 문화예술관,서울 종로구 홍지문2길 20
상명대학교 미래백년관,서울 종로구 홍지문2길 20
상명대학교 미래백년관,서울 종로구 홍지문2길 20
상명대학교 미래백년관 지하2층~3층 민방위대피소,서울 종로구 홍지문2길 20
상명대학교 미래백년관 지하2층~3층 민방위대피소,서울 종로구 홍지문2길 20
상명대학교 미술관,서울 종로구 홍지문2길 20
상명대학교 미술관,서울 종로구 홍지문2길 20
상명대학교 박물관,서울 종로구 평창문화로 151 B동
상명대학교 박물관,서울 종로구 평창문화로 151 B동
상명대학교 박물관 지하주차장 민방위대피소,서울 종로구 평창문화로 151
상명대학교 박물관 지하주차장 민방위대피소,서울 종로구 평창문화로 151
상명대학교 복지상담대학원,서울 종로구 홍지문2길 20
상명대학교 복지상담대학원,서울 종로구 홍지문2길 20
상명대학교 사범대학부속여자중학교,서울 종로구 홍지문2길 20
상명대학교 사범대학부속여자중학교,서울 종로구 홍지문2길 20
상명대학교 사범대학부속여자중학교 교무실,서울 종로구 홍지문2길 20
상명대학교 사범대학부속여자중학교 교무실,서울 종로구 홍지문2길 20
상명대학교 산학협력단,서울 종로구 홍지문2길 20
상명대학교 산학협력단,서울 종로구 홍지문2길 20
상명대학교 상명부동산연구소,서울 종로구 홍지문2길 20
상명대학교 상명부동산연구소,서울 종로구 홍지문2길 20
상명대학교 생활설계관,서울 종로구 홍지동 32-1
상명대학교 생활설계관,서울 종로구 홍지동 32-1
상명대학교 생활예술관,서울 종로구 홍지문2길 20
상명대학교 생활예술관,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 계당배상명기념관,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 계당배상명기념관,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 문화예술대학,서울 종로구 홍지문2길 20 미술가정관 B307호
상명대학교 서울캠퍼스 문화예술대학,서울 종로구 홍지문2길 20 미술가정관 B307호
상명대학교 서울캠퍼스 사범대학,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 사범대학,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 월해관(종합관),서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 월해관(종합관),서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 입학처,서울 종로구 홍지문2길 20 제1공학관 G001호
상명대학교 서울캠퍼스 입학처,서울 종로구 홍지문2길 20 제1공학관 G001호
상명대학교 서울캠퍼스 제1공학관,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 제1공학관,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 학술정보관,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 학술정보관,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 화학에너지공학과,서울 종로구 홍지문2길 20 중앙교수회관 S115호
상명대학교 서울캠퍼스 화학에너지공학과,서울 종로구 홍지문2길 20 중앙교수회관 S115호
상명대학교 서울캠퍼스 후문,서울 종로구 홍지문2길 20
상명대학교 서울캠퍼스 후문,서울 종로구 홍지문2길 20
