시설물개수,인구밀도,하천,자동차등록대수,자전거도로,지하철_총승객수,학교개수,영화관개수,대학교개수,강,행정동명
0.12121212121212122,0.5582074681279863,1.0,0.3709261261898006,0.07733170682245938,0.0,0.5294117647058824,0.0,0.0,0.0,창4동
0.30303030303030304,0.867937773148253,1.0,0.41078158637242157,0.09047430786217861,0.040430620654487666,0.1764705882352941,0.25,0.0,0.0,방학1동
0.15151515151515152,0.7230588075451191,0.0,0.3399680623241952,0.0671230810742737,0.21516820627372868,0.1764705882352941,0.5,0.0,0.0,창5동
0.5151515151515151,0.44383052919997285,0.0,0.5342476704728802,0.48404318074027475,0.30745422281346113,0.29411764705882354,0.0,0.0,0.0,용신동
0.15151515151515152,0.733158216525894,0.0,0.4041278147663395,0.3668577205070247,0.0,0.23529411764705882,0.0,0.0,0.0,답십리1동
0.12121212121212122,0.426099952446729,0.0,0.23476844921192516,0.21433330320656926,0.0,0.29411764705882354,0.0,0.0,0.0,전농2동
0.09090909090909091,0.29589456760490024,0.0,0.24272240385855506,0.22149660534275703,0.15917695774762686,0.11764705882352941,0.0,0.2,0.0,청량리동
0.12121212121212122,0.4675165870338081,1.0,0.33803301739872393,0.3073329908940866,0.0,0.6470588235294118,0.0,0.2,0.0,휘경2동
0.06060606060606061,0.3958243699191594,0.0,0.4516682010660106,0.09394365711620647,0.30916430883416446,0.11764705882352941,0.0,0.0,1.0,노량진1동
0.18181818181818182,0.47693666357192993,0.0,0.5340842136392685,0.11957994456733997,0.1011631336143827,0.7058823529411764,0.0,0.0,0.0,대방동
0.5151515151515151,0.018704286587713143,0.0,0.5050729607181593,0.7124771801952817,0.3664710590726695,0.11764705882352941,0.25,0.0,1.0,상암동
0.7272727272727273,0.3016462489526958,0.0,0.42556343391751206,0.6064854878481497,1.0,0.058823529411764705,0.5,0.0,0.0,서교동
0.42424242424242425,0.3676773623785693,1.0,0.6705284090555453,0.9330407234690078,0.05488929607674768,0.47058823529411764,0.5,0.0,0.0,성산2동
0.06060606060606061,0.5591132447181903,1.0,0.2684733886988385,0.3970736046100336,0.0,0.11764705882352941,0.0,0.0,1.0,망원2동
0.27272727272727276,0.33500147188695906,0.0,0.40459262911828886,0.5785299562292361,0.04469858989074119,0.0,0.0,0.2,1.0,서강동
0.18181818181818182,0.4756232875161341,1.0,0.28050581771520966,0.41311366379219194,0.0,0.11764705882352941,0.0,0.0,0.0,성산1동
0.30303030303030304,0.3384434229297344,0.0,0.48671204137389557,0.24661219559549982,0.0,0.11764705882352941,0.25,0.0,1.0,반포3동
0.36363636363636365,0.0006113991983877215,0.0,0.4614807579793829,0.23249492842859212,0.0,0.1764705882352941,0.0,0.0,0.0,양재2동
0.8181818181818181,0.10337175335703448,0.0,0.9855748535540325,0.5257331368043837,0.0,0.29411764705882354,0.0,0.4,0.0,양재1동
0.36363636363636365,0.27515228368922806,0.0,0.5774143706379613,0.29736145760839006,0.01996417109746446,0.11764705882352941,0.0,0.0,1.0,잠원동
0.030303030303030304,0.1241593261022169,1.0,0.2535917954985052,0.15214950375426195,0.05076808219005767,0.058823529411764705,0.25,0.0,1.0,성수1가1동
0.18181818181818182,0.16686669233033674,1.0,0.13250137404249013,0.07149074052228227,0.14934449645002856,0.23529411764705882,0.0,0.0,0.0,성수2가3동
0.12121212121212122,0.42526210910079026,0.0,0.38315669528823293,0.2384531472582392,0.02299682074212893,0.1764705882352941,0.0,0.0,0.0,마장동
0.27272727272727276,0.7816851973460747,0.0,0.46948530047944304,0.2959569401450517,0.15038980648376168,0.11764705882352941,0.0,0.0,0.0,왕십리도선동
0.0,0.25151151468490296,1.0,0.1313495032236629,0.07072347526000919,0.0,0.058823529411764705,0.0,0.0,0.0,송정동
0.45454545454545453,0.07121668440479155,0.0,0.2831909938070626,0.26925048776610294,0.056349640537667466,0.1764705882352941,0.25,0.0,1.0,잠실6동
0.09090909090909091,0.0627476732863839,0.0,0.3071532250249759,0.29156895527677773,0.015291171808731362,0.11764705882352941,0.0,0.0,0.0,오륜동
0.5757575757575757,0.23244491746110818,1.0,0.5495649082257739,0.5173516563482256,0.21591809300728781,0.058823529411764705,0.5,0.0,0.0,문정2동
0.15151515151515152,0.4544734041348701,0.0,0.6660156413002796,0.6258140898876328,0.0,0.1764705882352941,0.0,0.0,0.0,잠실3동
0.09090909090909091,0.29784198727383887,0.0,0.6821149223784996,0.6408089907880643,0.09027373955361216,0.5294117647058824,0.0,0.0,1.0,잠실2동
0.12121212121212122,0.3317406761622246,0.0,0.8959739930791994,0.8399977339251746,0.0,0.3529411764705882,0.0,0.0,0.0,위례동
0.4848484848484848,0.457598333371074,0.0,0.7515416987613268,0.7054732217425846,0.0762486360763784,0.4117647058823529,0.0,0.0,0.0,오금동
0.27272727272727276,0.41658929824958674,0.0,0.5552973942928066,0.5226909046642603,0.0,0.3529411764705882,0.0,0.0,0.0,장지동
0.6363636363636365,0.688843096850162,0.0,0.6102062651700241,0.5738331310577152,0.15889801224108807,0.058823529411764705,0.0,0.0,0.0,석촌동
0.09090909090909091,0.745091823101832,0.0,0.33225756078218205,0.31495118123177457,0.0,0.4117647058823529,0.0,0.0,0.0,송파2동
0.3333333333333333,0.6187133443536152,1.0,0.5389565146036083,0.5074709781699321,0.027266040525220844,0.058823529411764705,0.0,0.0,0.0,잠실본동
0.393939393939394,0.4259867303729535,1.0,0.5262346577945863,0.46983756845852764,0.06950730587853379,0.058823529411764705,0.5,0.0,0.0,목1동
0.36363636363636365,0.445234482914789,1.0,0.7300543687103929,0.6510620257422265,0.016100349174745753,0.47058823529411764,0.0,0.0,0.0,목5동
0.27272727272727276,0.5052648264305609,0.0,0.3986800030187736,0.35642349775871884,0.02834231998359871,0.29411764705882354,0.0,0.0,0.0,신정6동
0.36363636363636365,0.3567174656371006,0.0,0.9268609710709712,0.8260508408862627,0.04222133016547751,0.6470588235294118,0.0,0.0,0.0,신정3동
0.15151515151515152,0.470415072122461,1.0,0.48713308208832273,0.4350707551580172,0.02834231998359871,0.23529411764705882,0.0,0.0,0.0,신정7동
0.030303030303030304,0.763094132832137,1.0,0.2958010999552979,0.2649496491772977,0.0,0.3529411764705882,0.0,0.0,0.0,신정2동
0.5454545454545454,0.024320101446978104,0.0,0.6465070803329828,0.6901006966695759,0.5873827327287896,0.29411764705882354,0.25,0.0,1.0,여의동
0.18181818181818182,0.477615996014583,0.0,0.7392177017725001,0.7869180114308411,0.3125653548651017,0.4117647058823529,0.0,0.0,1.0,당산2동
0.7878787878787878,0.48300536672629696,0.0,0.5918879006504552,0.633062115932786,0.042318946380450334,0.11764705882352941,0.25,0.2,0.0,영등포동
0.42424242424242425,0.4301080138583818,0.0,0.6380102704188019,0.6812275137757429,0.08500761325559052,0.1764705882352941,0.0,0.0,0.0,문래동
0.06060606060606061,0.10604379429813636,1.0,0.4171154002738796,0.45054792442896674,0.0322161462810245,0.1764705882352941,0.0,0.0,1.0,양평2동
0.030303030303030304,0.41688367564140305,1.0,0.3310602429904824,0.36068088339489923,0.04249792170149697,0.058823529411764705,0.0,0.0,0.0,양평1동
0.12121212121212122,0.5617626412445371,0.0,0.37622866274134303,0.40785007540043194,0.20163684811292115,0.058823529411764705,0.0,0.0,0.0,당산1동
0.2121212121212121,0.43984511220307515,0.0,0.4200216198033536,0.45358287731468083,0.17595826645666307,0.29411764705882354,0.0,0.0,0.0,영등포본동
0.36363636363636365,0.11428636126899301,0.0,0.3865141034389463,0.39899612120224115,0.5122811423495259,0.1764705882352941,0.5,0.0,1.0,한강로동
0.5151515151515151,0.04365843164783406,0.0,0.8405162359165709,0.6585900271761449,0.08559610588541916,1.0,0.25,0.0,0.0,진관동
0.2121212121212121,0.5635741944249452,0.0,0.47509911074025657,0.3695318192545889,0.1299733788002739,0.11764705882352941,0.0,0.0,0.0,응암1동
0.30303030303030304,0.4021874504653427,0.0,0.5356520290443852,0.41743137521610973,0.07623186403642829,0.11764705882352941,0.0,0.0,0.0,녹번동
0.8181818181818181,0.019406263445121266,0.0,0.08413914822038038,0.2008692369735743,0.8496591855276716,0.11764705882352941,1.0,1.0,0.0,종로1.2.3.4가동
0.45454545454545453,0.10781005864903422,0.0,0.0967893015844474,0.22146144019515449,0.0,0.1764705882352941,0.0,0.0,0.0,사직동
0.18181818181818182,0.3276420370915514,0.0,0.29063600312013604,0.5370094466031831,0.1482175330639067,0.4117647058823529,0.25,0.0,0.0,혜화동
0.4848484848484848,0.018794864246733545,0.0,0.0,0.006832902114518091,0.2661619753873256,0.1764705882352941,0.25,0.0,0.0,명동
0.5454545454545454,0.14005570526029754,0.0,0.07018920955366742,0.07333436704090665,0.12915353500534388,0.058823529411764705,0.5,0.2,0.0,광희동
0.2121212121212121,0.27352188582686077,0.0,0.5640100704832822,0.06200527371294834,0.0,0.1764705882352941,0.0,0.2,0.0,신내1동
0.2121212121212121,0.6536536763207356,0.0,0.26566085255985883,0.0,0.0,0.0,0.25,0.0,0.0,상봉2동
0.36363636363636365,0.20391295486968136,0.0,0.5250057390850539,0.05389908783369496,0.02995184732618006,0.6470588235294118,0.0,0.2,0.0,망우본동
