총반납대여,시설물개수,인구밀도,하천,자동차등록대수,자전거도로,지하철_총승객수,학교개수,영화관개수,대학교개수,강,행정동명
0.5481834325555669,0.8636363636363636,1.0327551459432531,1.5,1.2194717753097128,0.9687499999999999,0.6236199388070651,0.9117647058823529,0.75,0.5,0.5,공릉1동
0.5473719450954134,0.7424242424242424,1.212506510269242,0.5,1.2843035962819598,1.4780092591666667,0.5409040629751848,0.7352941176470589,0.75,0.5,0.5,성내1동
0.5468879637850977,0.9242424242424243,1.2783791127918298,0.5,1.2194717753097128,0.9687499999999999,0.5560668698290347,0.6176470588235294,0.75,0.5,0.5,중계2.3동
0.5466259588652276,0.7424242424242424,0.8568306877108761,0.5,1.2194717753097128,0.9687499999999999,0.5713948959887092,0.6764705882352942,0.5,0.7,0.5,월계1동
0.5461055879827077,0.6515151515151515,0.7624714114263716,0.5,1.0194016424276724,1.2243055555555555,0.5,0.9705882352941176,0.5,0.5,1.5,자양2동
0.5461055879827077,0.5606060606060606,0.8958243699191595,0.5,1.1232243178583445,0.5946759258333334,0.8091643088341645,0.6176470588235294,0.5,0.5,1.5,노량진1동
0.5436420139444841,1.0151515151515151,1.4368447272480243,0.5,0.8997864639663453,0.6962632275,0.8072193406925807,0.5,0.75,0.5,0.5,신림동
0.5434200375540386,0.6515151515151515,1.2331582165258939,0.5,1.098780040903938,1.0778769841666667,0.5,0.7352941176470589,0.5,0.5,0.5,답십리1동
0.5428632770993145,0.803030303030303,0.8384434229297344,0.5,1.4556836287458683,0.9641203702777779,0.5,0.6176470588235294,0.75,0.5,1.5,반포3동
0.5422592102007249,0.7424242424242424,0.9773216186227667,1.5,1.5,1.4006944444444442,0.5,0.7352941176470589,0.5,0.5,1.5,염창동
0.5409419076869333,0.7727272727272727,0.9165892982495867,0.5,1.3889877678492915,1.3329475308333332,0.5,0.8529411764705882,0.5,0.5,0.5,장지동
0.5351013813481609,0.6212121212121212,1.0582074681279863,1.5,1.0347131061042125,0.5858134919444444,0.5,1.0294117647058822,0.5,0.5,0.5,창4동
0.5335366297433808,1.5,1.0892756051719843,1.5,1.2194717753097128,0.9687499999999999,0.5,1.0882352941176472,1.0,0.7,0.5,상계6.7동
0.5328707005720441,0.6212121212121212,0.926099952446729,0.5,1.098780040903938,1.0778769841666667,0.5,0.7941176470588236,0.5,0.5,0.5,전농2동
0.5306400197959272,0.5909090909090909,0.7958945676049003,0.5,1.098780040903938,1.0778769841666667,0.6591769577476269,0.6176470588235294,0.5,0.7,0.5,청량리동
0.5300687035123215,1.1363636363636365,1.188843096850162,0.5,1.3889877678492915,1.3329475308333332,0.6588980122410881,0.5588235294117647,0.5,0.5,0.5,석촌동
0.5298831166940802,0.8333333333333333,1.066948212223455,0.5,1.0194016424276724,1.2243055555555555,0.5,0.6176470588235294,0.75,0.5,0.5,구의3동
0.5297230025763817,1.1060606060606062,1.2962002672040942,0.5,1.5,1.4006944444444442,0.5846289182482958,1.3235294117647058,0.75,0.5,0.5,등촌3동
0.5290534344478246,0.7727272727272727,0.5181381762188356,0.5,1.5,1.4006944444444442,0.973882218937943,0.6176470588235294,0.75,0.5,0.5,방화2동
0.5269573950888633,0.8636363636363636,0.5006113991983877,0.5,1.4556836287458683,0.9641203702777779,0.5,0.6764705882352942,0.5,0.5,0.5,양재2동
0.5259275701954848,1.3181818181818181,0.6033717533570344,0.5,1.4556836287458683,0.9641203702777779,0.5,0.7941176470588236,0.5,0.9,0.5,양재1동
0.5257201496339209,0.6212121212121212,0.9252621091007902,0.5,0.9237148817178139,0.7841094772222221,0.5229968207421289,0.6764705882352942,0.5,0.5,0.5,마장동
0.5242208992591083,0.6515151515151515,0.996524082335092,0.5,1.2843035962819598,1.4780092591666667,0.540304756793283,0.7352941176470589,0.5,0.5,0.5,둔촌2동
0.5224159764777805,0.7121212121212122,0.7735218858268608,0.5,1.0847335577909032,0.5,0.5,0.6764705882352942,0.5,0.7,0.5,신내1동
0.5204436616643134,0.6212121212121212,1.0617626412445371,0.5,1.2205243145336655,1.3051697530555555,0.7016368481129212,0.5588235294117647,0.5,0.5,0.5,당산1동
0.5186860453268511,0.7121212121212122,1.1536536763207355,0.5,1.0847335577909032,0.5,0.5,0.5,0.75,0.5,0.5,상봉2동
0.5162224712886275,0.803030303030303,1.367937773148253,1.5,1.0347131061042125,0.5858134919444444,0.5404306206544877,0.6764705882352942,0.75,0.5,0.5,방학1동
0.5148287506732071,1.1060606060606062,0.7082153936731506,0.5,1.3236875250493099,0.8072916666666666,0.5920550331825247,0.9705882352941176,0.5,0.5,0.5,오류2동
0.5139190113681024,0.7727272727272727,1.2816851973460746,0.5,0.9237148817178139,0.7841094772222221,0.6503898064837617,0.6176470588235294,0.5,0.5,0.5,왕십리도선동
0.5120886158862317,0.6818181818181819,0.8276420370915514,0.5,0.5,0.854370915,0.6482175330639067,0.9117647058823529,0.75,0.5,0.5,혜화동
0.5120631431856887,0.6818181818181819,0.9769366635719299,0.5,1.1232243178583445,0.5946759258333334,0.6011631336143827,1.2058823529411764,0.5,0.5,0.5,대방동
0.5114336035865562,1.0757575757575757,1.5,0.5,1.5,1.4006944444444442,0.8374020242528111,0.6764705882352942,0.75,0.5,0.5,화곡1동
0.5105784486397578,0.5909090909090909,1.245091823101832,0.5,1.3889877678492915,1.3329475308333332,0.5,0.9117647058823529,0.5,0.5,0.5,송파2동
0.5093266473559337,0.7121212121212122,0.9398451122030751,0.5,1.2205243145336655,1.3051697530555555,0.675958266456663,0.7941176470588236,0.5,0.5,0.5,영등포본동
0.5087189415001238,0.8333333333333333,1.1187133443536152,1.5,1.3889877678492915,1.3329475308333332,0.5272660405252209,0.5588235294117647,0.5,0.5,0.5,잠실본동
0.5087116635856829,0.7727272727272727,0.7503792939471479,0.5,1.5,1.4006944444444442,0.5,0.6764705882352942,0.5,0.5,1.5,가양2동
0.5070741328364944,0.8636363636363636,0.7751522836892281,0.5,1.4556836287458683,0.9641203702777779,0.5199641710974645,0.6176470588235294,0.5,0.5,1.5,잠원동
0.5066083463122808,0.6212121212121212,0.9517560743642581,0.5,1.5,1.4006944444444442,0.5,0.5588235294117647,0.5,0.5,0.5,화곡6동
0.5065865125689583,0.6515151515151515,1.223058807545119,0.5,1.0347131061042125,0.5858134919444444,0.7151682062737287,0.6764705882352942,1.0,0.5,0.5,창5동
0.5058841938254174,0.8636363636363636,0.7039129548696814,0.5,1.0847335577909032,0.5,0.5299518473261801,1.1470588235294117,0.5,0.7,0.5,망우본동
0.5051564023813336,0.5303030303030303,1.263094132832137,1.5,1.275513425198504,1.2017746913888887,0.5,0.8529411764705882,0.5,0.5,0.5,신정2동
0.5035152326749247,0.5,0.751511514684903,1.5,0.9237148817178139,0.7841094772222221,0.5,0.5588235294117647,0.5,0.5,0.5,송정동
0.503457009359398,0.6212121212121212,0.967516587033808,1.5,1.098780040903938,1.0778769841666667,0.5,1.1470588235294117,0.5,0.7,0.5,휘경2동
0.5031731706962053,0.7727272727272727,0.8350014718869591,0.5,1.1543746382509315,1.5,0.5446985898907412,0.5,0.5,0.7,1.5,서강동
0.5028711372469106,0.6818181818181819,0.9756232875161341,1.5,1.1543746382509315,1.5,0.5,0.6176470588235294,0.5,0.5,0.5,성산1동
0.5018194786102095,1.0454545454545454,0.6400557052602975,0.5,0.6361631224599157,0.7446759258333333,0.6291535350053439,0.5588235294117647,1.0,0.7,0.5,광희동
0.5018012838241074,0.803030303030303,0.9021874504653427,0.5,1.276007720648133,1.1059027777777777,0.5762318640364283,0.6176470588235294,0.5,0.5,0.5,녹번동
0.5,0.7424242424242424,1.1642512624261225,0.5,1.2194717753097128,0.9687499999999999,0.8309255892999682,0.7352941176470589,0.5,0.5,0.5,상계2동
