시설물개수,인구밀도,하천,자동차등록대수,자전거도로,지하철_총승객수,학교개수,영화관개수,대학교개수,강,행정동명
0.25,0.7581587270098042,0.0,0.4091939515028508,0.12623123266711295,0.26018593546815505,0.5555555555555556,0.0,1.0,0.0,거제1동
0.22916666666666666,0.16228372674575703,0.0,0.4091939515028508,0.12623123266711295,0.06899176889978371,0.2222222222222222,0.14285714285714285,0.0,0.0,거제2동
0.0,0.43684417659446567,0.0,0.4091939515028508,0.12623123266711295,0.057710431417467865,0.4444444444444444,0.0,0.0,0.0,연산3동
0.2708333333333333,0.7675725231224432,0.0,0.4091939515028508,0.12623123266711295,0.5404868127747214,0.1111111111111111,0.0,0.0,0.0,연산5동
0.0625,0.32357725592915776,0.0,0.4091939515028508,0.12623123266711295,0.047248768626158434,0.3333333333333333,0.0,0.0,0.0,연산6동
0.1875,0.40387927201616697,0.0,0.3202703416828932,0.24136941761499475,0.11782271147522946,0.0,0.0,0.0,0.0,괴정1동
0.041666666666666664,0.353407799652416,0.0,0.3202703416828932,0.24136941761499475,0.05246374464971279,0.2222222222222222,0.0,0.0,0.0,괴정2동
0.10416666666666666,0.40882705629073435,0.0,0.3202703416828932,0.24136941761499475,0.05159938663733263,0.2222222222222222,0.0,0.0,0.0,괴정4동
0.4375,0.1500637506429237,0.0,0.3202703416828932,0.24136941761499475,0.08421124448575383,0.7777777777777777,0.0,0.0,0.0,당리동
0.25,0.07623951563403708,0.0,0.3202703416828932,0.24136941761499475,0.246388638713005,0.0,0.0,0.0,0.0,하단1동
0.08333333333333333,0.22902206310208204,0.0,0.3202703416828932,0.24136941761499475,0.05408363516596611,0.3333333333333333,0.0,0.0,0.0,신평1동
0.1875,0.1541151733560203,0.0,0.3202703416828932,0.24136941761499475,0.08473735455999301,0.1111111111111111,0.0,0.0,1.0,신평2동
0.3958333333333333,0.2715435293364393,0.0,0.3202703416828932,0.24136941761499475,0.08546141655257605,0.4444444444444444,0.0,0.0,0.0,장림2동
0.7083333333333333,0.17195105690786605,0.0,0.3202703416828932,0.24136941761499475,0.11011892249774001,0.5555555555555556,0.0,0.0,1.0,다대1동
0.125,0.22989625572457098,0.0,0.3202703416828932,0.24136941761499475,0.06307170928358462,0.4444444444444444,0.0,0.0,0.0,다대2동
0.0,0.2685364233431556,0.0,0.3614324169423632,0.1548907246820312,0.02117508967293971,0.3333333333333333,0.0,0.0,0.0,복산동 
0.0,0.4665978750812439,0.0,0.3614324169423632,0.1548907246820312,0.27966377962762456,0.5555555555555556,0.0,0.0,0.0,명륜동 
0.0,0.2654667251982005,0.0,0.3614324169423632,0.1548907246820312,0.32682990813253265,0.4444444444444444,0.14285714285714285,0.0,0.0,온천1동 
0.0,0.24840319995196358,0.0,0.3614324169423632,0.1548907246820312,0.02838688164949682,0.3333333333333333,0.0,0.0,0.0,온천2동 
0.0,0.5052402058865899,0.0,0.3614324169423632,0.1548907246820312,0.12475919653622582,0.3333333333333333,0.0,0.0,0.0,온천3동 
0.0,0.769715970239856,0.0,0.3614324169423632,0.1548907246820312,0.09041982382759733,0.3333333333333333,0.0,0.0,0.0,사직1동 
0.0,0.34302667734403125,0.0,0.3614324169423632,0.1548907246820312,0.03830946178939405,0.0,0.0,0.0,0.0,안락1동 
0.0,0.3820461583816594,0.0,0.3614324169423632,0.1548907246820312,0.037613987513173776,0.4444444444444444,0.0,0.0,0.0,명장2동 
0.0625,0.3757721032111298,0.0,0.39099359897670366,0.11681538315004303,0.04428261287883829,0.4444444444444444,0.0,0.0,1.0,구포1동
0.14583333333333331,0.19044330541000526,0.0,0.39099359897670366,0.11681538315004303,0.0966108661669662,0.6666666666666666,0.0,0.0,1.0,구포2동
0.4375,0.10554800700084664,0.0,0.39099359897670366,0.11681538315004303,0.047497409688641336,1.0,0.0,0.0,1.0,금곡동
0.14583333333333331,0.19042888480584488,0.0,0.39099359897670366,0.11681538315004303,0.07215923982619629,0.4444444444444444,0.14285714285714285,0.0,0.0,화명1동
0.10416666666666666,0.08037083385384003,0.0,0.39099359897670366,0.11681538315004303,0.19225719719782722,0.5555555555555556,0.0,0.0,0.0,화명2동
0.375,0.28388882036925467,0.0,0.39099359897670366,0.11681538315004303,0.10494070210950922,0.1111111111111111,0.0,1.0,0.0,덕천1동
0.4375,0.1338063825701207,0.0,0.39099359897670366,0.11681538315004303,0.23102742570977414,0.4444444444444444,0.0,0.0,1.0,덕천2동
0.14583333333333331,0.07584276414748134,0.0,0.39099359897670366,0.11681538315004303,0.08130538719899717,0.3333333333333333,0.0,0.0,0.0,만덕1동
0.35416666666666663,0.3743351409593495,0.0,0.6117929701993319,0.062274074782442394,0.17638813182156363,0.2222222222222222,0.0,0.0,0.0,남천1동
0.2708333333333333,0.47340092872483414,1.0,0.6117929701993319,0.062274074782442394,0.04406520209473489,0.0,0.0,0.0,0.0,수영동
0.10416666666666666,1.0,0.0,0.6117929701993319,0.062274074782442394,0.1320627574846365,0.2222222222222222,0.0,0.0,0.0,광안2동
0.0625,0.1916328015622027,0.0,0.6117929701993319,0.062274074782442394,0.2511822462113468,0.1111111111111111,0.0,0.0,0.0,광안3동
0.22916666666666666,0.38712336373307166,0.0,0.3388450712996273,0.13139523763985847,0.05669568760304491,0.4444444444444444,0.0,0.0,1.0,모라1동
0.1875,0.184404677417847,0.0,0.3388450712996273,0.13139523763985847,0.07826163622154952,0.7777777777777777,0.0,0.0,0.0,덕포2동
