대여소번호,보관소(대여소)명,자치구,상세주소,위도,경도
5062,마곡동 767-6,강서구,서울특별시 강서구 마곡동,37.56354141,126.8245544
5063,"서남환경공원
(방화동도시개발2단지방향)",강서구,서울특별시 강서구 마곡동,37.57334137,126.8233185
5064,양천향교역8번출구,강서구,서울특별시 강서구 마곡동 776 마곡파크뷰대방디엠시티오피스텔,37.56902695,126.8398819
5065,허준박물관삼거리,강서구,서울특별시 강서구 가양동,37.56724548,126.8503876
5066,아망떼마곡전시장,강서구,서울특별시 강서구 마곡동 800-20,37.55791473,126.8329773
5067,염참동 새마을금고 앞,강서구,서울특별시 강서구 염창동 250-14,37.55085754,126.8723373
5070,마곡13단지힐스테이트마스터 후문(1320동 앞),강서구,서울특별시 강서구 마곡동,37.5567627,126.8186951
5072,김포공항입구 교통섬,강서구,서울특별시 강서구 방화동,37.56154633,126.8070831
5073,우장산역 헤링턴타워 앞,강서구,서울특별시 강서구 화곡동,37.54661942,126.8362351
5074,마곡동 주니어마곡점앞,강서구,서울특별시 강서구 마곡동 798-17,37.55823517,126.8257599
5075,템퍼 목동점,강서구,서울특별시 강서구 등촌동 649-14 우림보보카운티뷰오피스텔,37.5518837,126.8635712
2102,봉림교 교통섬,관악구,서울특별시 관악구 신림동 1433-141,37.48423004,126.9263916
2103,신림동 우방아파트,관악구,서울특별시 관악구 신림동 1715 우방아파트,37.4891777,126.9192734
2104,사당역 5번출구,관악구,서울특별시 동작구 사당동 1129 사당역(2호선),37.47608948,126.9813309
2105,미성동 신림체육센터,관악구,서울특별시 관악구 신림동 1475-6,37.48025131,126.9146042
2106,난곡 새마을금고,관악구,서울특별시 관악구 신림동 614-19 난곡새마을금고,37.47372818,126.9184036
2107,도림천 신화교,관악구,서울특별시 관악구 신림동 133 서울신림중학교,37.4754715,126.9364548
2108,은천치안센터,관악구,서울특별시 관악구 봉천동 932-24,37.48334122,126.9431992
2109,은천로입구 가로공원,관악구,서울특별시 양천구 신월동 263 가로공원공영주차장,37.48622513,126.9358292
2110,조원동 미성아파트,관악구,서울특별시 관악구 신림동 1655-16,37.48319244,126.9020309
2111,서울대입구역 1번출구,관악구,서울특별시 관악구 봉천동 857-1,37.48086929,126.9533157
2112,서울대입구역 마에스트로,관악구,서울특별시 관악구 봉천동 979-2,37.4813385,126.9506455
2113,관악동작견인차량보관소,관악구,서울특별시 관악구 신림동 1677-4,37.4846611,126.9039002
2115,관악농협농산물백화점,관악구,서울특별시 관악구 신림동 1668 관악농협 농산물백화점,37.47991562,126.9028397
2116,에이스에이존빌딩,관악구,서울특별시 관악구 봉천동 979-2,37.48170471,126.9508286
2119,중앙동 동진빌딩,관악구,서울특별시 관악구 봉천동 32-8 동진빌딩,37.48425674,126.9546967
2122,낙성대로 입구,관악구,서울특별시 관악구 봉천동 1679-5 서울약사신용협동조합,37.47805786,126.960495
2127,보성운수차고지 맞은편,관악구,서울특별시 관악구 신림동 678-1,37.46488571,126.9194794
2128,관악구청교차로,관악구,서울특별시 관악구 봉천동 1569-2,37.47916412,126.9525833
2129,낙성대 과학전시관,관악구,서울특별시 관악구 봉천동 238 서울시과학전시관,37.46905518,126.9581451
2130,영어마을 관악캠프,관악구,서울특별시 관악구 봉천동 272 서울영어마을 관악캠프,37.47198868,126.9584274
2135,신림역 5번출구,관악구,서울특별시 관악구 신림동 1467-10,37.48440933,126.9289093
2136,신림역 8번출구,관악구,서울특별시 관악구 신림동 1422-5 르네상스 복합쇼핑몰,37.48450851,126.930069
2137,KT&G 관악지점,관악구,서울특별시 관악구 봉천동 958-13,37.48490143,126.9365311
2139,서울신성초등학교,관악구,서울특별시 관악구 신림동 117-4 서울신성초등학교,37.4711647,126.9370194
2140,신림1교 교차로,관악구,서울특별시 관악구 신림동 1641-99,37.47842789,126.9318619
2141,미림여고입구 교차로,관악구,서울특별시 관악구 신림동 1514 조홍빌딩,37.47229385,126.9334106
2143,서울산업정보학교,관악구,서울특별시 관악구 신림동 225-1 서울산업정보학교,37.4706955,126.9421997
2144,난우길입구,관악구,서울특별시 관악구 신림동 1565-7,37.47777557,126.9167557
2145,은천초등학교 육교,관악구,서울특별시 관악구 봉천동 622-1 서울은천초등학교,37.48635864,126.9429245
2148,낙성대역 3번출구 뒤,관악구,서울특별시 관악구 봉천동 1693-39,37.47702789,126.9633942
2156,농협 관악문성지점,관악구,서울특별시 금천구 독산동 901-7 지오프라자,37.48072052,126.9093247
2159,인헌초교,관악구,서울특별시 관악구 봉천동,37.47509003,126.9592285
2164,관악우체국,관악구,서울특별시 관악구 신림동 1412-3,37.48476791,126.9328766
2165,JK장평타워,관악구,서울특별시 관악구 봉천동 1688-125,37.47648239,126.9653626
2167,낙성대역 1번출구,관악구,서울특별시 관악구 봉천동 1657-5,37.47629547,126.9649582
2169,봉천역 2번출구,관악구,서울특별시 관악구 봉천동 927-8,37.48218918,126.942131
2170,조원동서울본병원,관악구,서울특별시 관악구 신림동 543-7,37.48152924,126.9120331
2171,서울대입구역 5번출구,관악구,서울특별시 관악구 봉천동 861-6 Q타워,37.48154831,126.9520035
2172,나들목공원,관악구,서울특별시 관악구 신림동 222 서울삼성고등학교,37.46940613,126.9445114
2173,당곡사거리,관악구,서울특별시 관악구 봉천동 703-13,37.48974991,126.9274674
2174,삼성디지털프라자관악점,관악구,서울특별시 관악구 신림동 1428-1,37.48856354,126.9284821
2175,신림동걷고싶은문화의거리입구,관악구,서울특별시 관악구 신림동 1431-3,37.48730087,126.9287033
2176,보라매공원 보도육교,관악구,서울특별시 관악구 신림동 497-13,37.48899078,126.9163818
2177,신대방역 2번 출구,관악구,서울특별시 관악구 신림동,37.48712921,126.9130173
2178,서울대학교 정문,관악구,서울특별시 관악구 신림동 산56-1 서울대학교,37.46681976,126.9488068
2179,양녕로 입구,관악구,서울특별시 관악구 봉천동 912-18 서원빌딩,37.48218918,126.9461594
2183,동방1교,관악구,서울특별시 관악구 신림동 251-272 늘푸른,37.47182846,126.9339218
2184,구암초등학교 버스정류장,관악구,서울특별시 관악구 봉천동,37.48949051,126.9459229
2185,대학동 고시촌,관악구,서울특별시 관악구 신림동 240-3 밀라트,37.47046661,126.938652
2186,우리은행 낙성대역지점,관악구,서울특별시 관악구 봉천동 1679-5 서울약사신용협동조합,37.4788208,126.95961
2187,현대시장사거리(신한은행),관악구,서울특별시 관악구 봉천동 463-1 더블유에스타워,37.4867363,126.9475174
2189,삼성서비스센터(관악점) ,관악구,서울특별시 관악구 봉천동 931-5 삼성전자디지털센터,37.48275375,126.9414063
2190,도원맨션,관악구,서울특별시 관악구 봉천동 948-12,37.48368835,126.9391556
2191,대학동주민센터 ,관악구,서울특별시 관악구 신림동 1515-2,37.47068787,126.9364853
2195,은천교회,관악구,서울특별시 관악구 신림동 10-609 은천교회,37.48464584,126.9345093
2196,삼화페인트 봉천점,관악구,서울특별시 관악구 봉천동 947-21,37.4833107,126.9390259
2198,사랑의병원,관악구,서울특별시 관악구 봉천동 1664-17,37.47946548,126.9569321
2199,신봉천주유소,관악구,서울특별시 관악구 봉천동 1662-1,37.47877121,126.9586945
3305,낙성대역 8번 출구,관악구,서울특별시 관악구 봉천동 1687-31 태양빌딩,37.47677612,126.9648666
3306,서울신우초등학교,관악구,서울특별시 관악구 신림동 315 서울신우초등학교,37.46214676,126.931778
3307,봉천고개 육교,관악구,서울특별시 관악구 봉천동 1000 현대상가,37.4912262,126.9560776
3310,영락고등학교,관악구,"서울특별시 관악구 봉천동 1558-1 서울영락고등학교, 영락의료과학고등학교",37.47662735,126.9436417
3311,서울대입구역 4번 출구,관악구,서울특별시 관악구 봉천동 1730-2 e편한세상 서울대입구 3단지,37.48122025,126.9515762
3802,관악구민체육센터,관악구,서울특별시 관악구 봉천동 225 관악구민종합체육센터,37.47288132,126.9600372
3803,세븐일레븐 신림점,관악구,서울특별시 관악구 신림동 487-4,37.48313141,126.9213562
3804,낙성대공원,관악구,서울특별시 관악구 봉천동,37.47183609,126.9586182
3806,낙성대 교수아파트,관악구,서울특별시 관악구 봉천동,37.46895981,126.9576569
3807,관악우체국 교차로,관악구,서울특별시 관악구 봉천동 959-8,37.48497391,126.934372
3810,신봉천주유소,관악구,서울특별시 관악구 봉천동 1663-11 SK주유소,37.47888184,126.9584198
3811,신사로입구,관악구,서울특별시 관악구 신림동 462-5 트윈타워-원,37.48675156,126.9227219
3812,KT관악지점,관악구,서울특별시 관악구 봉천동 894-23,37.48163223,126.9471893
3813,낙성대역 5번출구,관악구,서울특별시 관악구 봉천동 1686-12 금강빌딩,37.47752762,126.9627686
3814,난곡사거리 ,관악구,서울특별시 관악구 신림동 527-10,37.48204803,126.9152451
3815,광일빌딩,관악구,서울특별시 관악구 남현동 1057-15,37.47639847,126.9768372
3816,관악 GSfresh,관악구,서울특별시 관악구 봉천동 878-6,37.47909164,126.9494171
3818,은천교회 앞,관악구,서울특별시 관악구 신림동 458-4 일진과학본사사옥,37.48857117,126.9213867
500,어린이대공원역 3번출구 앞,광진구,서울특별시 광진구 화양동 164-1 7호선 어린이대공원역,37.53730774,127.0703507
501,광진구의회 앞,광진구,서울특별시 광진구 자양동 227-344 광진문화예술회관 및 구의회청사,37.53186035,127.0671921
502,뚝섬유원지역 1번출구 앞,광진구,서울특별시 광진구 자양동 73-2 7호선 뚝섬유원지역,37.53701019,127.0822449
505,자양사거리 광진아크로텔 앞,광진구,서울특별시 광진구 자양동 779 타워더모스트광진아크로텔,37.54906082,127.0577927
515,광양중학교 앞,광진구,서울특별시 광진구 자양동 674 서울광양중학교,37.54840469,127.0693665
516,광진메디칼 앞,광진구,서울특별시 광진구 군자동 356-10 광진 메디컬센터,37.57152557,127.0353546
539,군자교교차로,광진구,서울특별시 광진구 군자동,37.55603027,127.0786438
540,군자역 7번출구 베스트샵 앞,광진구,서울특별시 광진구 군자동 499 가로판매대 - 17,37.53546524,127.0944824
542,강변역 4번출구 뒤,광진구,서울특별시 광진구 구의동 546-6 2호선 강변역,37.53596878,127.0946732
543,구의공원(테크노마트 앞),광진구,서울특별시 광진구 구의동 546-3 가로판매대 - 35,37.54072952,127.1029053
544,광남중학교,광진구,서울특별시 광진구 광장동,37.53247833,127.0850906
546,잠실대교북단 교차로,광진구,서울특별시 광진구 자양동 722 구두수선대 - 16,37.5297699,127.0748596
548,자양나들목,광진구,서울특별시 광진구 자양동 738 가로판매대 - 03,37.55122375,127.0897064
549,아차산역 3번출구,광진구,서울특별시 광진구 구의동 96 가로판매대 - 22,37.57164001,127.0356598
551,구의삼성쉐르빌 앞,광진구,서울특별시 광진구 구의동 199-18 구의동삼성쉐르빌 101동,37.53657913,127.0929718
552,대림아크로리버 앞,광진구,서울특별시 광진구 구의동 589-10 구의아크로리버,37.57125473,127.0798035
553,중곡 성원APT 앞,광진구,서울특별시 광진구 중곡동 681 성원아파트,37.53784943,127.0921707
555,구의3동주민센터,광진구,서울특별시 광진구 구의동 587-29 구의3동 복합청사,37.54205322,127.020401
571,어린이대공원역6번출구,광진구,서울특별시 광진구 군자동 365 서울장안초등학교,37.5653801,127.0865097
572,국립정신 건강센터 앞,광진구,서울특별시 광진구 중곡동,37.54523087,127.0847321
573,구의문주차장 앞,광진구,서울특별시 광진구 능동 18 어린이대공원,37.55184937,127.0889816
574,아차산역4번출구,광진구,서울특별시 광진구 능동 18 어린이대공원,37.56429291,127.086937
575,중앙농협 중곡지점,광진구,서울특별시 광진구 중곡동 18-71 대하빌딩,37.54483032,127.1042633
576,광나루역 3번 출구,광진구,서울특별시 광진구 광장동 218-1 광장극동아파트,37.54654694,127.1061325
577,광진청소년수련관,광진구,서울특별시 광진구 광장동 313-3 시립광진청소년센터,37.54828644,127.062088
584,광진광장 교통섬,광진구,서울특별시 광진구 군자동,37.53680801,127.0554886
588,뚝섬 유원지역,광진구,서울특별시 광진구 자양동 73-2 7호선 뚝섬유원지역,37.54415894,127.0566559
590,건국대학교 (입학정보관),광진구,서울특별시 광진구 화양동 1 건국대학교,37.54277802,127.0753708
591,건국대학교 (행정관),광진구,서울특별시 광진구 화양동 1 건국대학교,37.54191208,127.0776367
592,건국대학교 학생회관,광진구,서울특별시 광진구 화양동 1 건국대학교,37.52858734,127.0778732
593,자양중앙나들목,광진구,서울특별시 광진구 자양동 591-13 한강아파트,37.55836487,127.0569077
3500,군자역2번출구,광진구,서울특별시 광진구 중곡동 649-7,37.55758667,127.0796967
3501,광진구청 앞,광진구,서울특별시 광진구 자양동 769-7 K&S빌딩,37.53950119,127.0830002
3502,중곡역 1번출구,광진구,서울특별시 광진구 중곡동 273-2 7호선 중곡역,37.56565857,127.0842972
3503,광진유진스웰,광진구,서울특별시 광진구 광장동 121 유진스웰,37.55048752,127.1089554
3504,원일교회,광진구,서울특별시 광진구 자양동 227-2 원일교회,37.53805161,127.0765991
3505,신양초교앞 교차로,광진구,서울특별시 광진구 자양동 504 서울신양초등학교,37.5352211,127.0683975
3507,어린이회관,광진구,서울특별시 광진구 능동,37.54595184,127.0780029
3508,화양사거리,광진구,서울특별시 광진구 화양동 21-6 외한은행화양동지점,37.54822159,127.0678787
3509,세종사이버대학교,광진구,서울특별시 광진구 군자동,37.55341721,127.0731964
3510,중곡SK아파트앞,광진구,서울특별시 광진구 중곡동 294-13 SK베스트빌,37.56864929,127.0862503
3516,구의아리수정수센터앞,광진구,서울특별시 광진구 구의동 164-2,37.54370499,127.0932465
3517,용마사거리,광진구,서울특별시 광진구 중곡동 164-1,37.5625267,127.0822754
3518,군자역 7번출구뒤,광진구,서울특별시 광진구 능동 275-5,37.55686188,127.0791397
3520,광진경찰서,광진구,서울특별시 광진구 구의동 254-32 광진경찰서,37.54251862,127.0840836
3521,현대홈타운 뒷길,광진구,서울특별시 광진구 광장동 579 광장11차 현대홈타운,37.54342651,127.0966187
3523,건국대학교 과학관(이과대) 앞,광진구,서울특별시 광진구 화양동 1 건국대학교,37.54171753,127.0801697
3524,세종대학교,광진구,서울특별시 광진구 군자동 98 세종초등학교,37.55023575,127.073822
3528,광진정보도서관,광진구,서울특별시 광진구 광장동,37.55059814,127.1105118
3529,어린이대공원정문,광진구,서울특별시 광진구 군자동 365 서울장안초등학교,37.54978943,127.0759277
3533,건대입구역 사거리(롯데백화점),광진구,서울특별시 광진구 자양동 227-337 가로판매대 - 07,37.53913879,127.0706177
3534,건대입구역 5번출구 뒤,광진구,서울특별시 광진구 자양동 1-6 가로판매대 - 06,37.54013824,127.0692825
3536,중앙농협(자양동),광진구,서울특별시 광진구 자양동,37.53181076,127.0807419
3537,아차산 휴먼시아 아파트 옆,광진구,서울특별시 광진구 구의동,37.54848862,127.0937576
3541,커먼그라운드,광진구,서울특별시 광진구 자양동 8-6 구두수선대 - 22,37.54124832,127.06604
3542,래미안 구의파크 스위트,광진구,서울특별시 광진구 구의동,37.54504013,127.0899582
3543,세종대학교(학술정보원),광진구,서울특별시 광진구 군자동 98 세종대학교,37.55137253,127.07444
3563,구의7단지현대아파트,광진구,서울특별시 광진구 구의동 587-54 구의7단지조합현대아파트,37.53680038,127.0908356
3564,나루마당,광진구,서울특별시 광진구 구의동,37.54720306,127.0978622
3566,우성4차아파트,광진구,서울특별시 광진구 자양동 578 자양우성4차아파트,37.53507233,127.0761108
3569,건대병원후문,광진구,서울특별시 광진구 화양동 4-12 건국대학교병원,37.53956604,127.0724411
3570,구의역 리버비스타 오피스텔,광진구,서울특별시 광진구 구의동 243-13,37.53809738,127.0890198
3571,화양 APT(횡단보도 옆),광진구,서울특별시 광진구 화양동 234 화양동현대아파트,37.54434967,127.0654068
3573,광나루안전체험관,광진구,서울특별시 광진구 능동 18 서울시민안전체험관,37.5513382,127.0767136
3575,자양사거리 (LG 유플러스),광진구,서울특별시 광진구 자양동 219-5,37.53657532,127.0825806
3578,중곡동 파크웨이빌딩,광진구,서울특별시 광진구 중곡동 131-5,37.55500793,127.0858154
3579,광진 캠퍼스시티,광진구,서울특별시 광진구 화양동 21-20 광진캠퍼스시티,37.54788971,127.0674515
3581,광진광장,광진구,서울특별시 광진구 군자동 374-4 광진광장,37.54747009,127.073967
3582,화양동 우체국,광진구,서울특별시 광진구 화양동 18-10 화양동우체국,37.54798889,127.0695038
3586,군자역 비채온 오피스텔,광진구,서울특별시 광진구 군자동 473-1,37.55771255,127.0772705
3587,우성식품 앞,광진구,서울특별시 광진구 구의동 201-26 우성식품주식회사,37.54246521,127.0942307
3588,세종대학교(영실관),광진구,서울특별시 광진구 군자동 98 세종대학교,37.55237198,127.0735397
3853,어린이대공원역 2번출구,광진구,서울특별시 광진구 능동,37.54764938,127.074707
3860,건국대학교 정문 앞,광진구,서울특별시 광진구 화양동 499-1 건회빌딩,37.5465126,127.0757141
3863,동일로58길 입구,광진구,서울특별시 광진구 군자동 464-7 위드,37.55775452,127.0729752
3864,광진소방서 앞,광진구,서울특별시 광진구 구의동 253-19 센트럴빌,37.5450058,127.083374
3865,이튼타워리버 2차,광진구,서울특별시 광진구 자양동 507-6 이튼타워리버2차,37.53520966,127.0690002
3868,자양한강도서관,광진구,서울특별시 광진구 자양동 594 자양유수지 주차장,37.52916336,127.0779877
3873,동서울우편집중국 앞,광진구,서울특별시 광진구 자양동 680-70,37.53470993,127.0844727
3878,장로회신학대학교 주기철 기념관,광진구,서울특별시 광진구 광장동 353 장로회신학대학교,37.54983139,127.1028824
3879,중랑천 뚝방길 산책로 입구,광진구,서울특별시 광진구 중곡동 236-15 기독교대한감리회 아침빛교회,37.56628036,127.0774765
3880,홍련봉 공원,광진구,서울특별시 광진구 구의동 38,37.54896927,127.0935288
3881, 신자초교입구 교차로,광진구,서울특별시 광진구 자양동 608-19,37.53298569,127.0757904
3882,자양2동 주민센터,광진구,서울특별시 광진구 자양동 669-2 자양제2동주민센터,37.52879333,127.0846329
3886,광진구 민방위교육센터,광진구,서울특별시 광진구 구의동 630,37.5391922,127.0980148
1901,신도림동주민센터 앞,구로구,서울특별시 구로구 신도림동 390-44 신도림동주민센터,37.50733185,126.8797302
1904,도림천역 1번 출구 앞,구로구,서울특별시 구로구 신도림동 323-16 도림천역,37.51424026,126.8828735
1906,신도림역 1번 출구 앞,구로구,서울특별시 구로구 신도림동 460-26 1호선 신도림역,37.50971985,126.8900986
1907,구일우성(아) 육교 밑,구로구,서울특별시 구로구 구로동 685-456 남부타운,37.48963165,126.8762589
1908,해원리바파크 육교 밑,구로구,서울특별시 구로구 구로동 642-108 해원리버파크,37.49528503,126.8721619
1910,낙원교회 맞은편,구로구,서울특별시 구로구 구로동 486-18 낙원교회,37.49750519,126.8843765
1911,구로디지털단지역 앞,구로구,서울특별시 구로구 구로동 1119 헌혈의집,37.48493958,126.9013214
1912,한신휴아파트 앞,구로구,서울특별시 구로구 구로동 1280 한신휴플러스아파트,37.48880005,126.8906632
1913,구로리공원,구로구,서울특별시 구로구 구로동 139-82 구로리공원,37.49103165,126.8921509
1914,대림역4번출구,구로구,서울특별시 구로구 구로동 1204 대림역,37.49440384,126.8944473
1916,구로중학교앞,구로구,서울특별시 구로구 구로동 90 구로중학교,37.49414062,126.8899841
1920,서울미래초등학교 사거리,구로구,서울특별시 구로구 구로동 3-13 미래초등학교,37.50437927,126.888298
1924,삼부르네상스파크빌,구로구,서울특별시 구로구 가리봉동 139 효성아파트,37.47874069,126.8950958
1925,동양미래대학교 정문 옆,구로구,서울특별시 구로구 고척동 62-160 동양미래대학교,37.49988937,126.8676987
1928,고척스카이돔구장 광장,구로구,서울특별시 구로구 고척동 63-6 고척스카이돔,37.49946976,126.8684006
1929,고척근린공원 고척도서관 앞,구로구,서울특별시 구로구 고척동 산9-14 고척시립도서관,37.50513458,126.8527603
1930,개봉지구대 개봉치안센터,구로구,서울특별시 구로구 개봉동 142-32 개봉치안센터,37.49768448,126.8537293
1931,개봉역(북측광장),구로구,서울특별시 구로구 개봉동 415 개봉역,37.49499512,126.8582535
1933,개봉푸르지오아파트 상가,구로구,서울특별시 구로구 개봉동 492 개봉푸르지오,37.50170517,126.8472824
1936,개봉역 1번 출구 자전거보관서쪽,구로구,서울특별시 구로구 개봉동 415 개봉역,37.49428177,126.8592148
1937,한진아파트 입구,구로구,서울특별시 구로구 개봉동 478 개봉한진아파트,37.4860611,126.8520126
1941,오류동역 2번출구,구로구,서울특별시 구로구 오류동 135-80,37.49367142,126.8437042
1943,온수역 북측,구로구,서울특별시 구로구 온수동 119 7호선 온수역,37.49279022,126.8245239
1946,구로역 광장,구로구,서울특별시 구로구 구로동 585-3 구로역,37.50311661,126.8803864
1951,천왕이펜하우스 4단지 상가 앞,구로구,서울특별시 구로구 천왕동 275 천왕이펜하우스6단지,37.48028946,126.8395004
1952,천왕연지타운2단지 앞,구로구,서울특별시 구로구 천왕동 281 천왕연지타운2단지,37.48210526,126.845726
1953,천왕역 4번출구 뒤,구로구,서울특별시 구로구 천왕동 14-25 천왕역,37.48638535,126.8392105
1955,디지털입구 교차로,구로구,서울특별시 구로구 구로동 1126-1 광희빌딩,37.48288345,126.9010391
1956,도야미리숯불갈비 앞,구로구,서울특별시 구로구 신도림동 306-13,37.51000977,126.8820496
1957,구일고등학교 정문,구로구,서울특별시 구로구 구로동 685-194 구일고등학교,37.49340057,126.8743286
1958,강서수도사업소민원센터,구로구,"서울특별시 구로구 구로동 98-5 강서,남부 수도사업소 민원센터",37.49578094,126.8901215
1959,구로구의회 앞,구로구,서울특별시 구로구 구로동 101 구로구의회,37.49645615,126.8895874
1960,화광신문사 앞,구로구,서울특별시 구로구 구로동 23-2 화광신문사,37.50284958,126.8894806
1961,신도림테크노근린공원,구로구,서울특별시 구로구 구로동 1-4,37.50819397,126.891304
1962,가리봉동주민센터,구로구,서울특별시 구로구 구로동 235-2 에이스하이엔드타워1차,37.48160172,126.8927994
1964,원메디타운 앞,구로구,서울특별시 구로구 고척동 76-38 원메디타운,37.49789047,126.864502
1965,삼환로즈빌아파트 105동 옆,구로구,서울특별시 구로구 고척동 336 삼환로즈빌,37.49723053,126.8591919
1966,한마을아파트 정문상가,구로구,서울특별시 구로구 개봉동 476 한마을아파트,37.49649811,126.8630981
1967,참새공원(백곡경노당),구로구,서울특별시 구로구 개봉동 444-6 백곡경로당,37.5051384,126.8443375
1968,동인오피스텔 건너편 소공원,구로구,서울특별시 구로구 개봉동,37.49848175,126.8475037
1969,궁동생태공원,구로구,서울특별시 구로구 궁동 40-1 궁동어린이도서관,37.50190353,126.8289642
1971,오정초교 앞 보도육교,구로구,서울특별시 구로구 오류동 108-28 서울오정초등학교,37.49072266,126.8263931
1973,오리로와 서해안도로 교차로 앞,구로구,서울특별시 구로구 오류동 218-3,37.48859787,126.8364945
1974,신도림2차e편한세상아파트 203동 앞,구로구,서울특별시 구로구 신도림동 642 신도림 대림아파트,37.50518036,126.8825378
1975,대림역 1번 출입구 밑,구로구,서울특별시 구로구 구로동 1204 대림역,37.49256516,126.8947525
1976,남구로역 5번 출입구 앞,구로구,서울특별시 구로구 구로동 801-95 남구로역,37.48567963,126.8867035
1977,천왕역 1번 출입구 앞,구로구,서울특별시 구로구 천왕동 14-25 천왕역,37.48620987,126.8388214
1979,구로1동우체국 앞,구로구,서울특별시 구로구 구로동 685-220 구로1동 우체국,37.4920311,126.8737717
1981,천왕이펜하우스5단지 앞,구로구,서울특별시 구로구 천왕동 277 천왕 이펜하우스 5단지,37.47943115,126.8426971
1983,구로동롯데아파트,구로구,서울특별시 구로구 구로동 1263 신도림롯데아파트,37.50254822,126.8838806
1984,구로구청,구로구,서울특별시 구로구 구로동 435 구로구청,37.49526596,126.8884735
1985,구로도서관,구로구,서울특별시 구로구 구로동 106-1 시립구로도서관,37.49851608,126.8919907
1986,태평양물산빌딩,구로구,서울특별시 구로구 구로동 197-21 태평양물산,37.48485947,126.8951874
1987,개봉아이파크아파트 앞,구로구,서울특별시 구로구 개봉동,37.49034119,126.8609314
1988,고척LIGA아파트 앞,구로구,서울특별시 구로구 고척동,37.50605011,126.8607864
1991,오류동역 맞은편,구로구,서울특별시 구로구 오류동 6-2 구두수선대,37.49676132,126.8449631
1992,구로구배드민턴실내체육관 앞,구로구,서울특별시 구로구 오류동,37.4917984,126.8324204
1993,금강수목원아파트 앞,구로구,서울특별시 구로구 오류동,37.48937988,126.834198
1994,삼성전자 물류센터 앞,구로구,서울특별시 구로구 구로동,37.49699783,126.8717804
1996,구일역 1번 출입구 앞,구로구,서울특별시 구로구 구로동,37.49539948,126.8710098
1998,고척교 교차로,구로구,서울특별시 구로구 구로동,37.49856949,126.871521
1999,수궁동 성당 주변,구로구,서울특별시 구로구 궁동,37.49525833,126.830658
2000,신도림4차 e편한세상 아파트 1109동 앞,구로구,서울특별시 구로구 신도림동,37.5123291,126.8868332
2801,대륭포스트타워1차,구로구,서울특별시 구로구 구로동 197-8 구두수선대,37.48437119,126.8954239
2804,항동지구 6단지 602동 앞,구로구,서울특별시 구로구 항동,37.47737503,126.820015
2805,구로자원순환센터 ,구로구,서울특별시 구로구 항동,37.48250961,126.8257599
2806,항동지구 4단지 입구,구로구,서울특별시 구로구 항동,37.48259735,126.8264542
2807,항동지구 1단지 105동 앞,구로구,서울특별시 구로구 항동,37.48062897,126.8218155
2808,항동지구 2단지 202동 앞,구로구,서울특별시 구로구 항동,37.48080826,126.821907
2809,항동지구 11단지 1103동 앞,구로구,서울특별시 구로구 항동,37.47790527,126.8231125
2810,항동지구 3단지 311동 앞,구로구,서울특별시 구로구 항동,37.47793961,126.8232727
2812,항동프라자,구로구,서울특별시 구로구 항동,37.4798317,126.8227539
2813,항동지구 3단지 302동 앞,구로구,서울특별시 구로구 항동,37.47937012,126.82547
2814,항동지구 10단지 1001동 앞,구로구,서울특별시 구로구 항동,37.47934341,126.8256378
2815,항동지구 7단지 정문,구로구,서울특별시 구로구 항동 207-1 항동 제일풍경채 포레스트,37.47603607,126.8165894
2816,항동지구 8단지 803동옆(주차장입구),구로구,서울특별시 구로구 항동,37.47473145,126.817009
2817,천왕이펜하우5단지 앞,구로구,서울특별시 구로구 천왕동,37.47989655,126.8403702
2818,천왕이펜하우스3단지 앞,구로구,서울특별시 구로구 천왕동,37.48223877,126.8385315
2819,하늘숲초등학교 앞,구로구,서울특별시 구로구 천왕동,37.48366547,126.8416138
2820,신세기아파트 앞,구로구,서울특별시 구로구 개봉동,37.49396515,126.8530426
2821,청구아파트 앞,구로구,서울특별시 구로구 고척동 50-65 구두수선대,37.50119019,126.863533
2822,제니스스포츠 앞,구로구,서울특별시 구로구 고척동,37.50452042,126.8705521
2823,중앙유통단지 앞,구로구,서울특별시 구로구 구로동,37.49981308,126.8743134
2824,미래사랑어린이공원 앞,구로구,서울특별시 구로구 신도림동 314-2 가로판매대,37.51006317,126.8895645
2825,초롱타운 앞,구로구,서울특별시 구로구 구로동,37.49545288,126.880394
2826,가마산지하보도 옆,구로구,서울특별시 구로구 구로동 390-157,37.48864746,126.8804703
3902,항동지구5단지 501동 앞,구로구,서울특별시 구로구 항동,37.47829437,126.8250656
3903,현대아파트 앞,구로구,서울특별시 구로구 개봉동,37.49333954,126.8591766
3904,테크노마트 앞,구로구,서울특별시 구로구 가리봉동 1-2 구로동교회,37.50624084,126.8911438
3905,희훈타워빌 앞,구로구,서울특별시 구로구 구로동 50,37.50191498,126.8892441
3906,천왕차량사업소 입구,구로구,서울특별시 구로구 천왕동,37.47604752,126.8450165
3907,신도림7차e편한세상아파트 803동 앞,구로구,서울특별시 구로구 신도림동,37.50862503,126.8835373
3908,동선오피스텔 앞,구로구,서울특별시 구로구 오류동,37.49267197,126.8416214
3910,목양전원교회 앞 로터리(2),구로구,서울특별시 구로구 항동 22-10 자연을담은하우스 Ⅱ,37.48389053,126.8221817
3911,항동하버리안2단지아파트 후문,구로구,서울특별시 구로구 항동 22-10 자연을담은하우스 Ⅱ,37.48337555,126.8224793
