시설물개수,인구밀도,하천,자동차등록대수,자전거도로,지하철_총승객수,학교개수,영화관개수,대학교개수,강,행정동명
0.18181818181818182,0.7583099544647537,0.0,0.35860030237567764,0.06532818579537739,0.2619936191877777,0.3571428571428571,0.0,0.5,0.0,거제1동
0.16666666666666669,0.16280756495752194,0.0,0.15486929081407264,0.028927814850450907,0.07126662214045504,0.14285714285714285,0.14285714285714285,0.0,0.0,거제2동
0.015151515151515152,0.3680183472975595,0.0,0.11498869362858574,0.02180239726312661,0.0,0.0,0.0,0.0,0.0,거제3동
0.045454545454545456,0.2655022016076434,0.0,0.11837527548286689,0.022407473693863634,0.0,0.2857142857142857,0.0,0.0,0.0,거제4동
0.10606060606060606,0.4580866624679494,0.0,0.20310520003237173,0.03754606580814244,0.0,0.2857142857142857,0.0,0.0,0.0,연산1동
0.10606060606060606,0.32090690468460825,0.0,0.2524394600700201,0.0463605578099861,0.0,0.0,0.0,0.0,0.0,연산2동
0.0,0.43719632749435416,0.0,0.13115014217991652,0.024689943526172427,0.06001284981414261,0.2857142857142857,0.0,0.0,0.0,연산3동
0.42424242424242425,0.40666905744137566,0.0,0.19491987090244547,0.03608360305812274,0.0,0.0,0.0,0.0,0.0,연산4동
0.19696969696969696,0.7677178639708183,0.0,0.20794317411365262,0.038410460744071145,0.5416096009823566,0.07142857142857142,0.0,0.0,0.0,연산5동
0.045454545454545456,0.32400023455803734,0.0,0.1997839962136383,0.036952670390353014,0.049576749361283715,0.21428571428571427,0.0,0.0,0.0,연산6동
0.06060606060606061,0.46199030494123794,0.0,0.1668857724190807,0.031074784923690056,0.0,0.0,0.0,0.0,0.0,연산8동
0.24242424242424243,0.49071790648621216,1.0,0.4277964072901788,0.07769136935759112,0.0,0.5714285714285714,0.0,0.5,0.0,연산9동
0.13636363636363635,0.4042520364306984,0.0,0.17408544063512016,0.07131388752577483,0.1199782497364494,0.0,0.0,0.0,0.0,괴정1동
0.030303030303030304,0.35381212473572304,0.0,0.14236760920742525,0.058942542472721224,0.05477898295710122,0.14285714285714285,0.0,0.0,0.0,괴정2동
0.18181818181818182,0.1468424945869455,0.0,0.1079368060359256,0.045513019458983645,0.0,0.0,0.0,0.5,0.0,괴정3동
0.07575757575757576,0.4091967267717356,0.0,0.13867716971163913,0.05750310924251017,0.05391673694283223,0.14285714285714285,0.0,0.0,0.0,괴정4동
0.3181818181818182,0.15059523021326537,0.0,0.23645386828391154,0.09564030912965782,0.08644891000648722,0.5,0.0,0.0,0.0,당리동
0.18181818181818182,0.07681715875221308,0.0,0.20493552007998078,0.08334677127763741,0.24823003515845268,0.0,0.0,0.0,0.0,하단1동
0.36363636363636365,0.19376010630660243,0.0,0.24131128461125556,0.09753491449590027,0.0,0.2857142857142857,0.14285714285714285,0.5,0.0,하단2동
0.06060606060606061,0.2295041686987728,0.0,0.14903034864052503,0.06154130300498507,0.056394915384620915,0.21428571428571427,0.0,0.0,0.0,신평1동
0.13636363636363635,0.15464411950293816,0.0,0.16315376037562648,0.06705005287364556,0.08697373456770154,0.07142857142857142,0.0,0.0,1.0,신평2동
0.13636363636363635,0.09489982222967076,0.0,0.09253670172627386,0.03950630348595572,0.0,0.14285714285714285,0.0,0.0,1.0,장림1동
0.2878787878787879,0.27199904553819415,0.0,0.25234270654801827,0.1018376527374493,0.08769602736564672,0.2857142857142857,0.0,0.0,0.0,장림2동
0.5151515151515151,0.17246884997390996,0.0,0.35971454775702505,0.14371737903202317,0.11229328442639432,0.3571428571428571,0.0,0.0,1.0,다대1동
0.09090909090909091,0.23037781467376933,0.0,0.2503678226510612,0.1010673614405625,0.065361027774243,0.2857142857142857,0.0,0.0,0.0,다대2동
0.07575757575757576,0.0832770187802298,0.0,0.11610564375221216,0.048699224366815945,0.0,0.3571428571428571,0.0,0.0,0.0,구평동
0.24242424242424243,0.1730375607533259,0.0,0.1644005304653044,0.06753634788565148,0.0,0.21428571428571427,0.0,0.0,0.0,감천1동
0.030303030303030304,0.2110017857247814,0.0,0.04487018711703698,0.02091427266258131,0.0,0.0,0.0,0.0,0.0,감천2동
0.25757575757575757,0.6200674322338413,0.0,0.29747299086345685,0.07200233951371274,0.0,0.21428571428571427,0.0,0.0,0.0,수민동 
0.045454545454545456,0.26899381993935473,0.0,0.07725623454964949,0.020062255621933513,0.02356677961178799,0.21428571428571427,0.0,0.0,0.0,복산동 
0.15151515151515152,0.46693142048819125,0.0,0.24406744979171974,0.05940616683712646,0.28142387060270707,0.3571428571428571,0.0,0.0,0.0,명륜동 
0.25757575757575757,0.2659260413287793,0.0,0.20661094331689078,0.05057171610306284,0.3284747519844479,0.2857142857142857,0.14285714285714285,0.0,0.0,온천1동 
0.25757575757575757,0.24887318619465162,0.0,0.22529077810261564,0.05497752155498814,0.030760950081036267,0.21428571428571427,0.0,0.0,0.0,온천2동 
0.13636363636363635,0.5055495875878605,0.0,0.35662095924893206,0.08595291478996127,0.12689778598325402,0.21428571428571427,0.0,0.0,0.0,온천3동 
0.07575757575757576,0.7698599707543486,0.0,0.08981597831292612,0.023024583085320287,0.09264231912065285,0.21428571428571427,0.0,0.0,0.0,사직1동 
0.045454545454545456,0.32344057211735755,0.0,0.23857679848430818,0.05811114782265049,0.0,0.42857142857142855,0.0,0.0,0.0,사직2동 
0.16666666666666669,0.5077342253657082,0.0,0.15598462070257677,0.038631046884276266,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,사직3동 
