총반납대여,시설물개수,인구밀도,하천,자동차등록대수,자전거도로,지하철_총승객수,학교개수,영화관개수,대학교개수,강,행정동명
0.7950120813379719,0.9015151515151516,1.1598978736894545,0.75,1.25,1.2003472222222222,0.7641401170055759,0.7794117647058824,0.875,0.75,0.75,등촌1동
0.7930015574736904,1.1742424242424243,0.9755044043386698,1.25,1.1777734205110049,0.7927083333333333,0.75,0.9558823529411764,0.875,0.75,0.75,독산1동
0.7928141511768388,0.7954545454545455,0.8989209936369195,0.75,1.1944938839246457,1.1664737654166666,0.7951368697768061,1.0147058823529411,0.75,0.75,1.25,잠실2동
0.79039242514665,0.7803030303030303,1.0295566223590953,1.25,1.0771873191254655,1.25,0.75,0.8088235294117647,0.75,0.75,1.25,망원2동
0.7895536455073435,0.9924242424242424,0.7593974321233667,0.75,0.8180815612299578,0.8723379629166667,0.8830809876936628,0.8382352941176471,0.875,0.75,0.75,명동
0.788116257405278,0.8712121212121212,0.7940547089060483,1.25,1.1097358876548564,0.984375,0.7761867818229045,0.8676470588235294,0.75,0.75,0.75,상계1동
0.7878615303998486,0.7803030303030303,0.8030218971490682,1.25,1.1102621572668327,1.1525848765277777,0.7661080731405122,0.8382352941176471,0.75,0.75,1.25,양평2동
0.7867552874048414,0.7651515151515151,0.9584418378207016,1.25,1.1102621572668327,1.1525848765277777,0.7712489608507485,0.7794117647058824,0.75,0.75,0.75,양평1동
0.7860529686613005,0.8257575757575758,0.9852075360612305,1.25,1.137756712599252,1.1008873456944444,0.7641711599917994,0.8676470588235294,0.75,0.75,0.75,신정7동
0.785840089663906,0.9772727272727273,0.8039050293245171,0.75,0.75,0.9271854575,0.75,0.8382352941176471,0.75,0.75,0.75,사직동
0.7819191132589046,1.0075757575757576,0.7718292158239171,0.75,1.1380038603240665,1.0529513888888888,0.7927980529427096,1.25,0.875,0.75,0.75,진관동
0.7802670266808344,0.8106060606060607,0.9158703380811123,0.75,1.1944938839246457,1.1664737654166666,0.75,0.9264705882352942,0.75,0.75,0.75,위례동
0.7801087320417461,0.7954545454545455,1.1954722492697176,0.75,1.1097358876548564,0.984375,0.75,0.8676470588235294,0.75,0.75,0.75,중계1동
0.7797211830977715,1.0681818181818183,0.9617252779601911,0.75,1.1421517981409797,1.2390046295833335,0.75,0.8382352941176471,0.75,0.85,1.25,천호2동
0.7785276051294742,0.8560606060606061,1.0317870972124725,0.75,1.1380038603240665,1.0529513888888888,0.814986689400137,0.8088235294117647,0.75,0.75,0.75,응암1동
0.7778907876159008,0.8712121212121212,0.883398247322298,0.75,1.1421517981409797,1.2390046295833335,0.75,0.8970588235294118,0.75,0.75,0.75,강일동
0.7756582873611738,0.8409090909090909,0.8334333461651684,1.25,0.9618574408589069,0.8920547386111111,0.8246722482250143,0.8676470588235294,0.75,0.75,0.75,성수2가3동
0.7752634605027584,0.9621212121212122,0.7884049274246507,0.75,1.1097358876548564,0.984375,0.7724042822254702,0.9264705882352942,0.875,0.95,0.75,공릉2동
0.7750487620267537,0.9924242424242424,0.978799166685537,0.75,1.1944938839246457,1.1664737654166666,0.7881243180381892,0.9558823529411764,0.75,0.75,0.75,오금동
0.7740917162777835,0.9318181818181819,1.0163775729716265,1.25,1.1097358876548564,0.984375,0.8118099694035326,0.9558823529411764,0.875,0.75,0.75,공릉1동
0.7736859725477068,0.8712121212121212,1.1062532551346211,0.75,1.1421517981409797,1.2390046295833335,0.7704520314875924,0.8676470588235294,0.875,0.75,0.75,성내1동
0.7734439818925489,0.9621212121212122,1.139189556395915,0.75,1.1097358876548564,0.984375,0.7780334349145174,0.8088235294117647,0.875,0.75,0.75,중계2.3동
0.7733129794326139,0.8712121212121212,0.9284153438554381,0.75,1.1097358876548564,0.984375,0.7856974479943546,0.8382352941176471,0.75,0.85,0.75,월계1동
0.7730527939913538,0.8257575757575758,0.8812357057131859,0.75,1.009700821213836,1.1121527777777778,0.75,0.9852941176470589,0.75,0.75,1.25,자양2동
0.7730527939913538,0.7803030303030303,0.9479121849595797,0.75,1.0616121589291723,0.7973379629166667,0.9045821544170822,0.8088235294117647,0.75,0.75,1.25,노량진1동
0.7718210069722421,1.0075757575757576,1.2184223636240121,0.75,0.9498932319831725,0.84813161375,0.9036096703462904,0.75,0.875,0.75,0.75,신림동
0.7717100187770193,0.8257575757575758,1.116579108262947,0.75,1.049390020451969,1.0389384920833333,0.75,0.8676470588235294,0.75,0.75,0.75,답십리1동
0.7714316385496572,0.9015151515151516,0.9192217114648672,0.75,1.2278418143729342,0.9820601851388889,0.75,0.8088235294117647,0.875,0.75,1.25,반포3동
0.7711296051003624,0.8712121212121212,0.9886608093113833,1.25,1.25,1.2003472222222222,0.75,0.8676470588235294,0.75,0.75,1.25,염창동
0.7704709538434666,0.8863636363636365,0.9582946491247935,0.75,1.1944938839246457,1.1664737654166666,0.75,0.9264705882352942,0.75,0.75,0.75,장지동
0.7675506906740805,0.8106060606060607,1.0291037340639932,1.25,1.0173565530521063,0.7929067459722222,0.75,1.0147058823529411,0.75,0.75,0.75,창4동
0.7667683148716904,1.25,1.0446378025859921,1.25,1.1097358876548564,0.984375,0.75,1.0441176470588236,1.0,0.85,0.75,상계6.7동
0.766435350286022,0.8106060606060607,0.9630499762233645,0.75,1.049390020451969,1.0389384920833333,0.75,0.8970588235294118,0.75,0.75,0.75,전농2동
0.7653200098979637,0.7954545454545455,0.8979472838024501,0.75,1.049390020451969,1.0389384920833333,0.8295884788738135,0.8088235294117647,0.75,0.85,0.75,청량리동
0.7650343517561609,1.0681818181818183,1.094421548425081,0.75,1.1944938839246457,1.1664737654166666,0.8294490061205441,0.7794117647058824,0.75,0.75,0.75,석촌동
0.7649415583470401,0.9166666666666667,1.0334741061117276,0.75,1.009700821213836,1.1121527777777778,0.75,0.8088235294117647,0.875,0.75,0.75,구의3동
0.764861501288191,1.0530303030303032,1.148100133602047,0.75,1.25,1.2003472222222222,0.7923144591241479,1.1617647058823528,0.875,0.75,0.75,등촌3동
0.7645267172239124,0.8863636363636365,0.7590690881094179,0.75,1.25,1.2003472222222222,0.9869411094689715,0.8088235294117647,0.875,0.75,0.75,방화2동
0.7634786975444318,0.9318181818181819,0.7503056995991939,0.75,1.2278418143729342,0.9820601851388889,0.75,0.8382352941176471,0.75,0.75,0.75,양재2동
0.7629637850977424,1.1590909090909092,0.8016858766785173,0.75,1.2278418143729342,0.9820601851388889,0.75,0.8970588235294118,0.75,0.95,0.75,양재1동
0.7628600748169605,0.8106060606060607,0.9626310545503951,0.75,0.9618574408589069,0.8920547386111111,0.7614984103710645,0.8382352941176471,0.75,0.75,0.75,마장동
0.7621104496295542,0.8257575757575758,0.998262041167546,0.75,1.1421517981409797,1.2390046295833335,0.7701523783966415,0.8676470588235294,0.75,0.75,0.75,둔촌2동
0.7612079882388904,0.8560606060606061,0.8867609429134304,0.75,1.0423667788954516,0.75,0.75,0.8382352941176471,0.75,0.85,0.75,신내1동
0.7602218308321568,0.8106060606060607,1.0308813206222687,0.75,1.1102621572668327,1.1525848765277777,0.8508184240564606,0.7794117647058824,0.75,0.75,0.75,당산1동
0.7593430226634256,0.8560606060606061,1.0768268381603678,0.75,1.0423667788954516,0.75,0.75,0.75,0.875,0.75,0.75,상봉2동
0.7581112356443138,0.9015151515151516,1.1839688865741265,1.25,1.0173565530521063,0.7929067459722222,0.7702153103272439,0.8382352941176471,0.875,0.75,0.75,방학1동
0.7574143753366036,1.0530303030303032,0.8541076968365753,0.75,1.161843762524655,0.9036458333333333,0.7960275165912624,0.9852941176470589,0.75,0.75,0.75,오류2동
0.7569595056840512,0.8863636363636365,1.1408425986730373,0.75,0.9618574408589069,0.8920547386111111,0.8251949032418808,0.8088235294117647,0.75,0.75,0.75,왕십리도선동
0.7560443079431158,0.8409090909090909,0.9138210185457757,0.75,0.75,0.9271854575,0.8241087665319533,0.9558823529411764,0.875,0.75,0.75,혜화동
0.7560315715928444,0.8409090909090909,0.988468331785965,0.75,1.0616121589291723,0.7973379629166667,0.8005815668071914,1.1029411764705883,0.75,0.75,0.75,대방동
0.7557168017932782,1.0378787878787878,1.25,0.75,1.25,1.2003472222222222,0.9187010121264055,0.8382352941176471,0.875,0.75,0.75,화곡1동
0.755289224319879,0.7954545454545455,1.122545911550916,0.75,1.1944938839246457,1.1664737654166666,0.75,0.9558823529411764,0.75,0.75,0.75,송파2동
0.7546633236779668,0.8560606060606061,0.9699225561015377,0.75,1.1102621572668327,1.1525848765277777,0.8379791332283315,0.8970588235294118,0.75,0.75,0.75,영등포본동
0.7543594707500619,0.9166666666666667,1.0593566721768077,1.25,1.1944938839246457,1.1664737654166666,0.7636330202626104,0.7794117647058824,0.75,0.75,0.75,잠실본동
0.7543558317928415,0.8863636363636365,0.875189646973574,0.75,1.25,1.2003472222222222,0.75,0.8382352941176471,0.75,0.75,1.25,가양2동
0.7535370664182472,0.9318181818181819,0.8875761418446141,0.75,1.2278418143729342,0.9820601851388889,0.7599820855487323,0.8088235294117647,0.75,0.75,1.25,잠원동
0.7533041731561404,0.8106060606060607,0.9758780371821291,0.75,1.25,1.2003472222222222,0.75,0.7794117647058824,0.75,0.75,0.75,화곡6동
0.7532932562844792,0.8257575757575758,1.1115294037725596,0.75,1.0173565530521063,0.7929067459722222,0.8575841031368643,0.8382352941176471,1.0,0.75,0.75,창5동
0.7529420969127087,0.9318181818181819,0.8519564774348407,0.75,1.0423667788954516,0.75,0.76497592366309,1.0735294117647058,0.75,0.85,0.75,망우본동
0.7525782011906669,0.7651515151515151,1.1315470664160685,1.25,1.137756712599252,1.1008873456944444,0.75,0.9264705882352942,0.75,0.75,0.75,신정2동
0.7517576163374624,0.75,0.8757557573424515,1.25,0.9618574408589069,0.8920547386111111,0.75,0.7794117647058824,0.75,0.75,0.75,송정동
0.7517285046796991,0.8106060606060607,0.983758293516904,1.25,1.049390020451969,1.0389384920833333,0.75,1.0735294117647058,0.75,0.85,0.75,휘경2동
0.7515865853481027,0.8863636363636365,0.9175007359434796,0.75,1.0771873191254655,1.25,0.7723492949453706,0.75,0.75,0.85,1.25,서강동
0.7514355686234553,0.8409090909090909,0.9878116437580671,1.25,1.0771873191254655,1.25,0.75,0.8088235294117647,0.75,0.75,0.75,성산1동
0.7509097393051047,1.0227272727272727,0.8200278526301488,0.75,0.8180815612299578,0.8723379629166667,0.8145767675026719,0.7794117647058824,1.0,0.85,0.75,광희동
0.7509006419120537,0.9015151515151516,0.9510937252326714,0.75,1.1380038603240665,1.0529513888888888,0.7881159320182142,0.8088235294117647,0.75,0.75,0.75,녹번동
0.75,0.8712121212121212,1.0821256312130614,0.75,1.1097358876548564,0.984375,0.915462794649984,0.8676470588235294,0.75,0.75,0.75,상계2동
