시설물개수,인구밀도,하천,자동차등록대수,자전거도로,지하철_총승객수,학교개수,영화관개수,대학교개수,강,서울클러스터,행정동명,0,1,2,3
0.09090909090909093,0.2303778146737693,0.0,0.2503678226510612,0.1010673614405625,0.06536102777424299,0.2857142857142857,0.0,0.0,0.0,0,다대2동,0.4515006767128628,1.1878121804612738,0.9017161238853428,1.124633590860905
0.07575757575757576,0.0832770187802298,0.0,0.11610564375221215,0.048699224366815945,0.0,0.3571428571428571,0.0,0.0,0.0,0,구평동,0.6323719149642875,1.2799038053845877,1.046231412275344,1.2041121708374554
0.24242424242424246,0.1730375607533259,0.0,0.1644005304653044,0.06753634788565148,0.0,0.21428571428571427,0.0,0.0,0.0,0,감천1동,0.512770330314875,1.1794880947028388,0.9344440957212201,1.148648951643851
0.030303030303030307,0.2110017857247814,0.0,0.04487018711703698,0.02091427266258131,0.0,0.0,0.0,0.0,0.0,0,감천2동,0.6417454307765275,1.311559714421762,1.1618480132279834,1.23176778909115
0.2575757575757576,0.6200674322338413,0.0,0.29747299086345685,0.07200233951371274,0.0,0.21428571428571427,0.0,0.0,0.0,0,수민동 ,0.3918771539729502,1.2509764069905642,0.8475329858252415,1.1612423631295945
0.045454545454545456,0.26899381993935473,0.0,0.07725623454964949,0.020062255621933516,0.02356677961178799,0.21428571428571427,0.0,0.0,0.0,0,복산동 ,0.5573630096032535,1.2858327370158023,1.070373562250785,1.1992370995903108
0.15151515151515152,0.4669314204881913,0.0,0.2440674497917197,0.05940616683712646,0.2814238706027071,0.3571428571428571,0.0,0.0,0.0,0,명륜동 ,0.44905696200136713,1.1241305942575248,0.9009881974661076,1.163963617320874
0.2575757575757576,0.2659260413287793,0.0,0.2066109433168908,0.05057171610306284,0.3284747519844479,0.2857142857142857,0.14285714285714285,0.0,0.0,0,온천1동 ,0.5049314067266147,0.9417790190322904,0.9019829821062394,1.1539840344434054
0.2575757575757576,0.2488731861946516,0.0,0.22529077810261566,0.05497752155498814,0.03076095008103627,0.21428571428571427,0.0,0.0,0.0,0,온천2동 ,0.4498153464143009,1.1524440126460203,0.8835969794343781,1.1309532839898404
0.13636363636363635,0.5055495875878605,0.0,0.3566209592489321,0.08595291478996127,0.12689778598325402,0.21428571428571427,0.0,0.0,0.0,0,온천3동 ,0.34678747662662335,1.174960620471282,0.8380400012570765,1.1235231314737881
0.07575757575757576,0.7698599707543486,0.0,0.08981597831292612,0.023024583085320287,0.09264231912065284,0.21428571428571427,0.0,0.0,0.0,0,사직1동 ,0.5770093638329891,1.3797021708361135,1.0966353510679292,1.2784448283934349
0.045454545454545456,0.32344057211735755,0.0,0.23857679848430816,0.058111147822650484,0.0,0.42857142857142855,0.0,0.0,0.0,0,사직2동 ,0.5022575706083555,1.2969446148597972,0.938929234226863,1.1708396761446302
0.16666666666666669,0.5077342253657082,0.0,0.15598462070257674,0.038631046884276266,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0,사직3동 ,0.4399979579235309,1.2134648539532646,0.9620149952010716,1.1739188829705602
0.12121212121212123,0.34343749391941,0.0,0.12670114716766742,0.0317242787700816,0.04065928509308926,0.0,0.0,0.0,0.0,0,안락1동 ,0.5226731142826767,1.2394180197617177,1.0536401730700151,1.1853070737622624
0.18181818181818185,0.4658308340322606,0.0,0.24665299457315806,0.060015990612306426,0.0,0.21428571428571427,0.0,0.0,0.0,0,안락2동 ,0.3861097541119605,1.2342744091017126,0.8853603836134941,1.1417037261139373
0.09090909090909093,0.3638351993057907,0.0,0.1238057243634178,0.031041367507148795,0.0,0.5,0.0,0.0,0.0,0,명장1동 ,0.567771116397691,1.330652363926192,0.9974517917575343,1.2173176424580998
0.060606060606060615,0.3824325754129164,0.0,0.12987739696033118,0.03247342556948397,0.039965510159429236,0.2857142857142857,0.0,0.0,0.0,0,명장2동 ,0.48991421417278697,1.278059998782184,1.0051613904393104,1.1822398757368238
0.045454545454545456,0.37616244351563105,0.0,0.14914221739111724,0.026802174148257862,0.04661784120725945,0.2857142857142857,0.0,0.0,1.0,3,구포1동,1.1132940817722803,1.4601535942422839,1.4175651272526169,0.6278197014077268
0.10606060606060606,0.19094953495902545,0.0,0.23424909073510036,0.04141930226241273,0.098818234082778,0.42857142857142855,0.0,0.0,1.0,3,구포2동,1.1366691340821438,1.3987827908120787,1.3721839656610932,0.6024981191630415
0.18181818181818185,0.4472355853155267,0.0,0.17901898073379807,0.03193351620368233,0.0,0.2857142857142857,0.0,0.5,0.0,0,구포3동,0.6412384835981115,1.2560110324291458,1.031415403288677,1.2598052599323808
0.3181818181818182,0.10610732302165413,0.0,0.3563409537030905,0.0623886121615972,0.04982478288678911,0.6428571428571428,0.0,0.0,1.0,3,금곡동,1.2051973156141809,1.4048228618048428,1.3126573442993963,0.6831866570832679
0.10606060606060606,0.1909351233723137,0.0,0.3971829635929484,0.06940323824149783,0.07442635357406724,0.2857142857142857,0.14285714285714285,0.0,0.0,0,화명1동,0.46007550867242375,1.1078288235696359,0.8431036499311165,1.1140153490309261
0.07575757575757576,0.08094589358857512,0.0,0.16600406085576214,0.0296982002486464,0.1942308600197037,0.3571428571428571,0.0,0.0,0.0,0,화명2동,0.6236139050035471,1.1720371386677844,1.0331495873065175,1.1960150943489778
0.4696969696969697,0.3424753595770187,0.0,0.28015975069929844,0.04930447031307087,0.0,0.2857142857142857,0.0,0.5,1.0,3,화명3동,1.2029061464686313,1.3389083310347771,1.3516452301471775,0.7423018394815547
0.2727272727272727,0.28433661685087896,0.0,0.1105417218701682,0.020172528795379643,0.10712771665608632,0.07142857142857142,0.0,0.5,0.0,0,덕천1동,0.7002314354298299,1.1397194686276102,1.0962178232415218,1.2676707659872637
0.3181818181818182,0.13434802814880092,0.0,0.10518026145450124,0.019251696555168948,0.2329063562005865,0.2857142857142857,0.0,0.0,1.0,3,덕천2동,1.1683459471731588,1.2768923445426796,1.404415329485092,0.650831216974981
0.07575757575757576,0.24436848303708156,0.0,0.09374045989333232,0.01728690759210165,0.0,0.07142857142857142,0.0,0.0,0.0,0,덕천3동,0.5713717514231565,1.2769165418494524,1.0876839237546303,1.199118818579378
0.10606060606060606,0.07642065536109953,0.0,0.15649276951906035,0.028064633444111475,0.08355015297797197,0.21428571428571427,0.0,0.0,0.0,0,만덕1동,0.5982168482096561,1.1969125752913623,1.0366505042213647,1.1818717886267096
0.4090909090909091,0.3202695063853987,0.0,0.2614905598550307,0.04609803184837105,0.0,0.5,0.14285714285714285,0.0,0.0,0,만덕2동,0.5346362076719796,1.1370971164159975,0.7956251751175881,1.1770265759138505
0.060606060606060615,0.21328749436216934,0.0,0.17154726568254655,0.030650247157995025,0.0,0.0,0.0,0.0,0.0,0,만덕3동,0.5709807584410702,1.2644661696244155,1.074605930983041,1.1867726321264784
0.2575757575757576,0.3747263798207492,0.0,0.26176538937370897,0.018492032669477857,0.17840056959041878,0.14285714285714285,0.0,0.0,0.0,0,남천1동,0.42192882405088655,1.0909894845269688,0.8953758739521629,1.1397038792386582
0.0,0.4240387534710981,0.0,0.21244778780015755,0.015036344251099397,0.0,0.0,0.0,0.0,0.0,0,남천2동,0.5265984575885426,1.320940834935701,1.0738203147045413,1.19874190613175
0.19696969696969696,0.4737302200668087,1.0,0.2300003550106781,0.016266254081822314,0.046400961651141215,0.0,0.0,0.0,0.0,0,수영동,0.8496264581732526,1.410723269083251,1.1919026462885787,1.3805228268549838
0.21212121212121213,0.3538928466750195,0.0,0.4464081716954335,0.031429967761113134,0.0,0.42857142857142855,0.0,0.0,0.0,0,망미1동,0.4580135145445554,1.2297915916808866,0.7852288494293049,1.1437420899601896
0.030303030303030307,0.3044126095047769,1.0,0.16389704601039845,0.01163438974400486,0.0,0.07142857142857142,0.0,0.0,0.0,0,망미2동,0.8919407540738522,1.4712120835346536,1.2638200176807313,1.3934448705763738
0.15151515151515152,0.5077523390488531,0.0,0.42798649695313584,0.03013915946948975,0.0,0.07142857142857142,0.0,0.0,0.0,0,광안1동,0.41526968761392,1.2513198661232678,0.8850890013984183,1.148914941705238
0.07575757575757576,0.9999999999999998,0.0,0.3073850227251123,0.02168860416808607,0.13418350119331685,0.14285714285714285,0.0,0.0,0.0,0,광안2동,0.6713832119147627,1.4475129136478495,1.110361882895487,1.3410767426460106
0.045454545454545456,0.19213828729907886,0.0,0.15302467912513615,0.010872562083056222,0.25301192981346204,0.07142857142857142,0.0,0.0,0.0,0,광안3동,0.5941980458617028,1.146590456916042,1.0925548647060683,1.1968104280922551
0.10606060606060606,0.3855402688344348,0.0,0.21921319476515325,0.015510396860392718,0.0,0.21428571428571427,0.0,0.0,0.0,0,광안4동,0.44637302031320114,1.2618934622967044,0.958319343358554,1.1603101952542696
0.30303030303030304,0.4419292138679999,1.0,0.4668407233133887,0.032861678336610946,0.0,0.21428571428571427,0.0,0.0,0.0,0,민락동,0.8166673180999238,1.3798093326049525,1.0223912111290592,1.34234260931925
0.060606060606060615,0.016918838299289553,0.0,0.052169953447425726,0.012613145889431696,0.0,0.14285714285714285,0.0,0.0,1.0,3,삼락동,1.2248790900430766,1.4758741969311049,1.530404649427645,0.7354159136106632
0.16666666666666669,0.38750660590160135,0.0,0.2986979449009809,0.06470206480540902,0.05900058545497856,0.2857142857142857,0.0,0.0,1.0,3,모라1동,1.0690175963733486,1.3811187217808971,1.309434063204815,0.5108221968203064
0.045454545454545456,0.06699982125584021,0.0,0.09962890866123812,0.022640752325116382,0.0,0.21428571428571427,0.0,0.0,0.0,0,모라3동,0.6507649545246681,1.2867342849508199,1.102876164493187,1.2144061467458878
0.045454545454545456,0.3551729969377089,0.0,0.13203097261549832,0.029486986998274782,0.0,0.21428571428571427,0.0,0.0,0.0,0,덕포1동,0.5016490481596111,1.2952978265488084,1.026793804323279,1.1830384406734096
0.13636363636363635,0.18491468302349864,0.0,0.13203097261549832,0.029486986998274782,0.08051383919231657,0.5,0.0,0.0,0.0,0,덕포2동,0.6096116665158977,1.2469177180846898,0.9955040974698781,1.2088875169778448
0.30303030303030304,0.1652140614025974,0.0,0.2726000960711982,0.05918784824994292,0.28165824431086584,0.07142857142857142,0.14285714285714285,0.5,0.0,0,괘법동,0.7094598639550602,0.9069780599805013,1.0171024660193875,1.2367950577524207
0.15151515151515152,0.08477727742294089,0.0,0.1327060156145454,0.029629616884524708,0.050334749401064936,0.2857142857142857,0.0,0.0,0.0,0,감전동,0.6002224600474216,1.2088341195611711,1.0181546287959846,1.1860598558631987
0.09090909090909093,0.25713451154328465,0.0,0.1809201036805124,0.039816775373783496,0.08780818165544045,0.07142857142857142,0.0,0.0,0.0,0,주례1동,0.5039673197040252,1.195309678582777,1.0161753329041223,1.1602904454554976
0.13636363636363635,0.22091894639757506,0.0,0.2416282079419848,0.052643795560995965,0.08623850089016477,0.2857142857142857,0.0,0.0,0.0,0,주례2동,0.4695254243849328,1.1693576865266828,0.9149225230906113,1.136528461521828
0.12121212121212123,0.34771184876019423,0.0,0.1320538554157263,0.02949182189688349,0.0,0.14285714285714285,0.0,0.0,0.0,0,주례3동,0.4864709519985291,1.2577671780732866,1.008665995026614,1.1730097920106761
0.3939393939393939,0.11651333893514099,0.0,0.2992013667675443,0.06480843286331879,0.0,0.42857142857142855,0.0,1.0,0.0,0,학장동,1.1299906657727457,1.353424033556838,1.258776237763838,1.5188357274409305
0.19696969696969696,0.1170768089890879,0.0,0.2742018928718002,0.0595262920624945,0.0,0.2857142857142857,0.0,0.0,1.0,3,엄궁동,1.1288040064711449,1.3812019916432745,1.345888160332789,0.5483988538295989
0.21212121212121213,0.14319113789185128,0.0,0.06994505796946689,0.0015117288021862562,0.1184260631232142,0.0,0.14285714285714285,0.0,0.0,0,중앙동,0.6290633244502472,1.1050697839475798,1.0914805305361,1.2096092189216217
0.09090909090909093,0.3990839309470493,0.0,0.055420404610349416,0.0011354585716814116,0.0,0.14285714285714285,0.0,0.0,0.0,0,동광동,0.5410781428918758,1.3078210420688612,1.080748060203988,1.2134762400912713
0.10606060606060606,0.42301039428486986,0.0,0.14413370257821198,0.003433632048141509,0.0,0.0,0.0,0.0,0.0,0,대청동,0.5243150832869627,1.2893133888470225,1.0661158891607274,1.201413073392074
0.045454545454545456,0.6035441123585658,0.0,0.2579956934985779,0.006383298158248603,0.0,0.07142857142857142,0.0,0.0,0.0,0,보수동,0.48999043827097466,1.3435351232845343,1.0285627486637776,1.2084923361709277
0.07575757575757576,0.5232509862217812,0.0,0.10138092433664074,0.0023260945775997245,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0,부평동,0.545039992357157,1.2509970815776315,1.0371594981203078,1.229671799969562
0.12121212121212123,0.11114823299391267,0.0,0.013591455905915678,5.1853483056609944e-05,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0,광복동,0.6710957906576954,1.224894849956159,1.143575670178155,1.2351410243225127
0.09090909090909093,0.11386843240373105,0.0,0.011589825232527709,0.0,0.4628494906206183,0.07142857142857142,0.14285714285714285,0.0,0.0,0,남포동,0.7648581651086761,1.030373810064639,1.2147344666728668,1.2840978945588701
0.07575757575757576,0.40941759394581695,0.0,0.10564080499696336,0.002436449468267232,0.0,0.07142857142857142,0.0,0.0,0.0,0,영주1동,0.5288615932418622,1.3035780272664006,1.076235372726155,1.205543301147775
0.045454545454545456,0.4919115041218146,0.0,0.16445795248416295,0.003960144450315128,0.0,0.14285714285714285,0.0,0.0,0.0,0,영주2동,0.49140302200218494,1.3232701294938152,1.0404385423310796,1.1996560884814895
0.09090909090909093,0.4510786751053149,0.0,0.08025769388053428,0.004621126424165142,0.0,0.0,0.0,0.0,0.0,0,초량1동,0.5568920796563757,1.316865159715974,1.1075191582084356,1.2242665147737073
0.030303030303030307,0.33399993017175506,0.0,0.08954884946200722,0.005153763245782274,0.0,0.0,0.0,0.0,0.0,0,초량2동,0.5858214429262293,1.3175007194464494,1.1299517787045015,1.2210442437737672
0.21212121212121213,0.2001161204519996,0.0,0.22788178017951485,0.013084015943638531,0.35251483228500224,0.14285714285714285,0.0,0.0,0.0,0,초량3동,0.5604216823570357,1.0108303192317116,0.9876106189604695,1.1729536725181036
0.015151515151515154,0.09686553455455332,0.0,0.09222721440327948,0.005307306642277539,0.0,0.14285714285714285,0.0,0.0,0.0,0,초량6동,0.6558867408101388,1.3033674010969183,1.1351360135111497,1.223811853208315
0.015151515151515154,0.4352477654380448,0.0,0.06354100243349836,0.0036628037121119936,0.0,0.14285714285714285,0.0,0.0,0.0,0,수정1동,0.5550432228633331,1.3460100080536528,1.1083825618720808,1.2256895790318985
0.10606060606060606,0.20046289786413,0.0,0.16446918155992873,0.009448743211721736,0.09361576084104213,0.14285714285714285,0.0,0.0,0.0,0,수정2동,0.5346051247305874,1.192757341003265,1.0254424705448741,1.1710015295310028
0.0,0.09311261458002014,0.0,0.05709445511463855,0.003293240596772359,0.0,0.0,0.0,0.0,0.0,0,수정4동,0.7085132422810637,1.3255359276747856,1.2031598944501185,1.2529910952215422
0.030303030303030307,0.3504801483538795,0.0,0.08167999801184084,0.004702663277303891,0.0,0.0,0.0,0.0,0.0,0,수정5동,0.5862924596524752,1.3222716260726861,1.1335386401382368,1.224246277322739
0.13636363636363635,0.6033924376142183,0.0,0.20340706617192475,0.011680946788166016,0.049863126233727136,0.2857142857142857,0.0,0.0,0.0,0,좌천동,0.4564333456581434,1.294943437924436,0.9606845486666402,1.1987384195196384
0.15151515151515152,0.27524751350045057,0.0,0.19827199409475932,0.011386567000906112,0.0,0.0,0.0,0.0,0.0,0,범일1동,0.5252971003780315,1.2322526901700228,1.0244976623439994,1.1740393058560301
0.3636363636363637,0.22170872275058276,0.0,0.13341861985790548,0.007668698487609495,0.19383903894318066,0.07142857142857142,0.0,0.0,0.0,0,범일2동,0.5657881440677527,1.0578480553639822,0.9886765348670439,1.1837031747327236
0.015151515151515154,0.05562084821059258,0.0,0.06753084259031028,0.0038915304588806954,0.0,0.0,0.0,0.0,0.0,0,범일5동,0.7199854717037992,1.3169081767245774,1.2010263566845105,1.2531540841110782
0.0,0.33938887808959506,0.0,0.039660247743246814,0.018367335984778056,0.0,0.14285714285714285,0.0,0.0,0.0,0,서1동,0.5819558121839504,1.3370721315350933,1.1239668912046088,1.2240018054567328
0.045454545454545456,0.5373680505416533,0.0,0.08008319051956461,0.033716645364511764,0.030030509321866763,0.07142857142857142,0.0,0.0,0.0,0,서2동,0.5317053388494914,1.331041086949906,1.0927731119995028,1.2235456686382262
0.07575757575757576,0.2837528431050512,0.0,0.10084317651736642,0.041599580817233514,0.0,0.2857142857142857,0.0,0.0,0.0,0,서3동,0.5287453719344286,1.2825545654520643,1.0200827937349721,1.1848357445214859
0.21212121212121213,0.030793135112723007,1.0,0.06779645532820959,0.02905115376867338,0.0221545462148766,0.07142857142857142,0.0,0.0,0.0,0,금사회동동,0.9813003431195231,1.4033595811906319,1.292147130221562,1.4180301802484738
0.030303030303030307,0.2722532118843385,0.0,0.07142187707027807,0.03042779079866685,0.0,0.2857142857142857,0.0,0.0,0.0,0,부곡1동,0.5679259913471721,1.3122996281065558,1.0665031930898408,1.2052999747034197
0.15151515151515152,0.35281967634126293,0.0,0.17176355464786572,0.0685293081131718,0.0,0.42857142857142855,0.0,0.5,0.0,0,부곡2동,0.6752307190377935,1.265662521976008,1.021746703617236,1.2624828584766037
0.10606060606060606,0.04232720145078255,1.0,0.14871547665384047,0.059777543511060585,0.0,0.14285714285714285,0.0,0.5,0.0,0,부곡3동,1.0567050520924732,1.4239652936070395,1.3322288212838205,1.4701494034489069
0.045454545454545456,0.4461314139774015,0.0,0.11739265945392345,0.04788371344061794,0.0,0.07142857142857142,0.0,0.0,0.0,0,부곡4동,0.5061041519526711,1.3097414890847645,1.059067561744832,1.1951707658971817
0.12121212121212123,0.12876588164603356,0.0,0.17791737118818116,0.07086602155739086,0.14829792684712484,0.14285714285714285,0.0,0.0,0.0,0,장전1동,0.5419945398225726,1.1331199428532597,0.9972368362323439,1.153185901181446
0.3636363636363637,0.2269714887959836,0.0,0.2610826933608766,0.10244537159507706,0.2153079581856216,0.21428571428571427,0.14285714285714285,0.5,0.0,0,장전2동,0.6533843914349842,0.9182640776001317,0.923254958395741,1.2115492355841575
0.19696969696969696,0.0016783594644505613,1.0,0.012683756130078315,0.008123882941147093,0.0,0.7142857142857142,0.14285714285714285,0.0,0.0,0,선두구동,1.12748554341655,1.5140830477027492,1.3319420225183038,1.5307248912976104
0.12121212121212123,0.01863200235093552,0.0,0.09005049147094306,0.03750140659207321,0.2701276809488445,0.14285714285714285,0.0,0.0,0.0,0,청룡노포동,0.68464049625552,1.1132258928062189,1.1129979557713874,1.218741641929178
0.30303030303030304,0.18140911735032214,0.0,0.2727112114339054,0.10686092647523293,0.0771180565291171,0.2857142857142857,0.0,0.5,0.0,0,남산동,0.6558935371359388,1.091282923871156,0.9303506751904552,1.2102915512720087
0.0,0.1508689939394258,0.0,0.18842796225726746,0.07485707968581827,0.12924583669137174,0.21428571428571427,0.0,0.0,0.0,0,구서1동,0.5537201974136414,1.2033885104503597,1.0245061448796657,1.164646963983367
0.21212121212121213,0.2408682895710836,0.0,0.32136710441164645,0.12533643333476208,0.0879229720503362,0.21428571428571427,0.0,0.0,0.0,0,구서2동,0.39123200346016185,1.1018981560776098,0.8074207329355969,1.0911615616221904
0.030303030303030307,0.0,0.0,0.0,0.0033076354559530233,0.0,0.07142857142857142,0.0,0.0,0.0,0,금성동,0.7640648292907508,1.329580706452171,1.228816666366597,1.2759524381453473
0.015151515151515154,0.5422519770694447,0.0,0.0333208166718577,0.003197745101722417,0.0,0.14285714285714285,0.0,0.0,0.0,0,동대신1동,0.575857432239174,1.382494725235105,1.1338977329087891,1.2526549599649461
0.030303030303030307,0.3808082250582256,0.0,0.04450638171757733,0.00416474280036532,0.08354032749531913,0.07142857142857142,0.0,0.0,0.0,0,동대신2동,0.5721767686855419,1.2887657076884234,1.1282169489754656,1.2243850286076015
0.10606060606060606,0.12051701780427572,0.0,0.0495943437872719,0.00460459968208085,0.0,0.07142857142857142,0.0,0.0,0.0,0,동대신3동,0.6516166866263273,1.2746767460517032,1.1332252473427669,1.2250526734747347
0.045454545454545456,0.5581147305787131,0.0,0.10840004950819083,0.009688382425631649,0.042900214075698884,0.0,0.0,0.0,0.0,0,서대신1동,0.5531683030563858,1.3349196979050248,1.115151495038833,1.236178306795504
0.015151515151515154,0.12676650414282414,0.0,0.050079290140040936,0.004646523524023272,0.0,0.07142857142857142,0.0,0.0,0.0,0,서대신3동,0.6706150245168486,1.3149201268716277,1.1691897502014235,1.2378333975940596
0.060606060606060615,0.053879589887550115,0.0,0.04836210292876858,0.0044980718294959175,0.0,0.2857142857142857,0.0,0.0,0.0,0,서대신4동,0.6898971405242382,1.3068570367215617,1.1298367308376527,1.2400685654457215
0.09090909090909093,0.43080871978818136,0.0,0.048505201457642484,0.004510442778147207,0.0,0.07142857142857142,0.0,0.0,0.0,0,부민동,0.5536051033854817,1.3162154894614733,1.1022140449741649,1.2227923562205103
0.060606060606060615,0.19890926780755766,0.0,0.03808283016135743,0.003609423546290204,0.12105330132622448,0.0,0.0,0.0,0.0,0,아미동,0.6431639991981183,1.239327514114889,1.161850798784409,1.2312971714283263
0.0,0.21465222795666014,0.0,0.021650304436416662,0.0021888234501685673,0.0,0.0,0.0,0.0,0.0,0,초장동,0.6701039919102821,1.3381476884890153,1.1974977448965567,1.2516218235998828
0.060606060606060615,0.6260950615624944,0.0,0.06707626115634735,0.006115920186678378,0.0,0.2857142857142857,0.0,0.0,0.0,0,충무동,0.5570550661738395,1.3905055135230342,1.080903108977215,1.254885140559327
0.015151515151515154,0.29865342456160965,0.0,0.02679391562450864,0.0026334912390978274,0.0,0.14285714285714285,0.0,0.0,0.0,0,남부민1동,0.601909467435051,1.3323898879561118,1.1361800161316526,1.2301679563480645
0.045454545454545456,0.2694407489439477,0.0,0.05666978999302445,0.005216275544126994,0.0,0.21428571428571427,0.0,0.0,0.0,0,남부민2동,0.579078024887823,1.3090765779148616,1.0922222549008236,1.2130539803308662
0.16666666666666669,0.09409248519011963,0.0,0.10705650952363087,0.009572232714231844,0.0,0.14285714285714285,0.0,0.0,0.0,0,암남동,0.6172998815974192,1.2332516382747223,1.063506891987809,1.198748455894952
0.13636363636363635,0.33818791253028624,0.0,0.07697511046930736,0.01763128704444301,0.0,0.14285714285714285,0.0,0.5,0.0,0,남항동,0.7018322014747598,1.2672567457533175,1.1361478545390422,1.2831707642062316
